run,img_id,sys_alignment,sys_authenticity,cl_alignment,cl_authenticity,cl_total
output_flux2_dev_800_1,797,3.5,4.2,3.5,4.0,14.0
output_flux2_dev_800_1,798,4.5,3.8,4.5,4.0,18.0
output_flux2_dev_800_1,799,4.0,3.5,4.0,4.0,16.0
output_flux2_dev_800_2,0,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,1,4.83,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,2,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,3,4.83,3.7,5.0,4.0,20.0
output_flux2_dev_800_2,4,3.75,5.0,3.75,5.0,18.75
output_flux2_dev_800_2,5,3.75,2.0,3.75,2.0,7.5
output_flux2_dev_800_2,6,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,7,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,8,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,9,3.75,4.2,3.75,4.0,15.0
output_flux2_dev_800_2,10,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,11,4.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_2,12,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,13,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,14,3.8,2.5,5.0,2.0,10.0
output_flux2_dev_800_2,15,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,16,4.33,2.0,5.0,2.0,10.0
output_flux2_dev_800_2,17,5.0,3.2,5.0,3.0,15.0
output_flux2_dev_800_2,18,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,19,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,20,3.33,5.0,3.33,5.0,16.65
output_flux2_dev_800_2,21,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,22,5.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_2,23,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,24,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,25,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,26,4.75,3.2,5.0,3.0,15.0
output_flux2_dev_800_2,27,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,28,5.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_2,29,3.33,2.5,3.33,2.0,6.66
output_flux2_dev_800_2,30,3.83,3.5,5.0,4.0,20.0
output_flux2_dev_800_2,31,4.0,3.7,4.0,4.0,16.0
output_flux2_dev_800_2,32,5.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_2,33,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,34,3.33,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,35,4.58,4.0,5.0,4.0,20.0
output_flux2_dev_800_2,36,3.17,1.8,3.33,2.0,6.66
output_flux2_dev_800_2,37,4.92,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,38,3.33,4.8,3.33,5.0,16.65
output_flux2_dev_800_2,39,3.33,3.5,3.33,4.0,13.32
output_flux2_dev_800_2,40,2.17,4.2,3.33,4.0,13.32
output_flux2_dev_800_2,41,3.75,4.9,3.75,5.0,18.75
output_flux2_dev_800_2,42,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,43,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,44,5.0,4.0,5.0,4.0,20.0
output_flux2_dev_800_2,45,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,46,3.0,3.0,3.33,3.0,9.99
output_flux2_dev_800_2,47,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,48,4.33,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,49,3.9,4.3,4.0,4.0,16.0
output_flux2_dev_800_2,50,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,51,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_2,52,4.67,2.5,5.0,2.0,10.0
output_flux2_dev_800_2,53,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,54,3.33,3.2,3.33,3.0,9.99
output_flux2_dev_800_2,55,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_2,56,4.2,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,57,3.75,4.2,3.75,4.0,15.0
output_flux2_dev_800_2,58,4.17,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,59,3.33,4.8,3.33,5.0,16.65
output_flux2_dev_800_2,60,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,61,3.8,3.2,5.0,3.0,15.0
output_flux2_dev_800_2,62,5.0,4.0,5.0,4.0,20.0
output_flux2_dev_800_2,63,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,64,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,65,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,66,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,67,3.83,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,68,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_2,69,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,70,5.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_2,71,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,72,4.5,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,73,3.0,4.5,5.0,4.0,20.0
output_flux2_dev_800_2,74,4.83,4.5,5.0,4.0,20.0
output_flux2_dev_800_2,75,4.83,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,76,3.5,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,77,0.0,0.0,3.33,0.0,0.0
output_flux2_dev_800_2,78,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,79,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,80,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_2,81,4.17,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,82,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,83,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,84,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,85,4.0,3.8,4.0,4.0,16.0
output_flux2_dev_800_2,86,5.0,2.0,5.0,2.0,10.0
output_flux2_dev_800_2,87,3.75,4.2,3.75,4.0,15.0
output_flux2_dev_800_2,88,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,89,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_2,90,5.0,2.5,5.0,2.0,10.0
output_flux2_dev_800_2,91,3.75,2.8,3.75,3.0,11.25
output_flux2_dev_800_2,92,4.33,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,93,4.83,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,94,0.0,4.5,5.0,4.0,20.0
output_flux2_dev_800_2,95,4.5,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,96,4.5,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,97,4.92,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,98,5.0,4.85,5.0,5.0,25.0
output_flux2_dev_800_2,99,4.83,3.7,5.0,4.0,20.0
output_flux2_dev_800_2,100,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,101,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,102,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,103,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,104,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,105,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,106,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,107,5.0,3.2,5.0,3.0,15.0
output_flux2_dev_800_2,108,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,109,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,110,5.0,2.8,5.0,3.0,15.0
output_flux2_dev_800_2,111,5.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_2,112,4.17,4.5,4.17,4.0,16.68
output_flux2_dev_800_2,113,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,114,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,115,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,116,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,117,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_2,118,4.0,4.8,4.0,5.0,20.0
output_flux2_dev_800_2,119,5.0,2.5,5.0,2.0,10.0
output_flux2_dev_800_2,120,5.0,4.0,5.0,4.0,20.0
output_flux2_dev_800_2,121,5.0,4.95,5.0,5.0,25.0
output_flux2_dev_800_2,122,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,123,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,124,4.58,3.6,5.0,4.0,20.0
output_flux2_dev_800_2,125,4.0,3.2,4.0,3.0,12.0
output_flux2_dev_800_2,126,2.5,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,127,3.0,4.2,3.0,4.0,12.0
output_flux2_dev_800_2,128,5.0,3.0,5.0,3.0,15.0
output_flux2_dev_800_2,129,2.5,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,130,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,131,4.0,4.8,4.0,5.0,20.0
output_flux2_dev_800_2,132,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,133,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,134,4.0,2.5,4.0,2.0,8.0
output_flux2_dev_800_2,135,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,136,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,137,4.75,2.6,5.0,3.0,15.0
output_flux2_dev_800_2,138,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,139,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,140,3.0,4.2,3.0,4.0,12.0
output_flux2_dev_800_2,141,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,142,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,143,4.0,5.0,4.0,5.0,20.0
output_flux2_dev_800_2,144,4.0,3.5,4.0,4.0,16.0
output_flux2_dev_800_2,145,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,146,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,147,2.5,4.0,2.5,4.0,10.0
output_flux2_dev_800_2,148,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,149,3.5,3.5,4.0,4.0,16.0
output_flux2_dev_800_2,150,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,151,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,152,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,153,5.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_2,154,5.0,4.5,5.0,4.0,20.0
output_flux2_dev_800_2,155,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,156,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,157,3.95,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,158,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,159,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,160,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,161,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,162,4.0,4.8,4.0,5.0,20.0
output_flux2_dev_800_2,163,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,164,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,165,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,166,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,167,3.2,3.8,4.0,4.0,16.0
output_flux2_dev_800_2,168,4.17,4.2,4.17,4.0,16.68
output_flux2_dev_800_2,169,5.0,4.5,5.0,4.0,20.0
output_flux2_dev_800_2,170,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,171,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,172,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,173,4.0,5.0,4.0,5.0,20.0
output_flux2_dev_800_2,174,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,175,5.0,4.5,5.0,4.0,20.0
output_flux2_dev_800_2,176,2.5,4.8,2.5,5.0,12.5
output_flux2_dev_800_2,177,5.0,4.5,5.0,4.0,20.0
output_flux2_dev_800_2,178,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,179,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,180,3.0,4.2,3.0,4.0,12.0
output_flux2_dev_800_2,181,4.17,4.5,4.17,4.0,16.68
output_flux2_dev_800_2,182,2.5,3.0,2.5,3.0,7.5
output_flux2_dev_800_2,183,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,184,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,185,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,186,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,187,4.8,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,188,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,189,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,190,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,191,3.4,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,192,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,193,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,194,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,195,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,196,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,197,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,198,1.0,2.5,1.0,2.0,2.0
output_flux2_dev_800_2,199,3.3,2.5,4.0,2.0,8.0
output_flux2_dev_800_2,200,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,201,3.33,3.2,3.33,3.0,9.99
output_flux2_dev_800_2,202,3.62,3.6,4.17,4.0,16.68
output_flux2_dev_800_2,203,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,204,4.55,5.0,3.0,5.0,15.0
output_flux2_dev_800_2,205,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,206,4.0,3.2,4.0,3.0,12.0
output_flux2_dev_800_2,207,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,208,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,209,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,210,5.0,3.2,5.0,3.0,15.0
output_flux2_dev_800_2,211,4.17,4.9,4.17,5.0,20.85
output_flux2_dev_800_2,212,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,213,4.17,4.2,4.17,4.0,16.68
output_flux2_dev_800_2,214,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,215,4.29,4.5,4.29,4.0,17.16
output_flux2_dev_800_2,216,3.33,3.0,3.33,3.0,9.99
output_flux2_dev_800_2,217,4.17,4.2,4.17,4.0,16.68
output_flux2_dev_800_2,218,4.29,4.8,4.29,5.0,21.45
output_flux2_dev_800_2,219,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,220,2.86,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,221,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,222,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,223,5.0,4.5,5.0,4.0,20.0
output_flux2_dev_800_2,224,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,225,3.07,4.2,3.57,4.0,14.28
output_flux2_dev_800_2,226,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,227,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,228,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,229,4.17,3.5,4.17,4.0,16.68
output_flux2_dev_800_2,230,2.31,2.5,4.38,2.0,8.76
output_flux2_dev_800_2,231,5.0,2.8,5.0,3.0,15.0
output_flux2_dev_800_2,232,5.0,4.95,5.0,5.0,25.0
output_flux2_dev_800_2,233,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,234,5.0,3.7,5.0,4.0,20.0
output_flux2_dev_800_2,235,4.29,4.2,4.29,4.0,17.16
output_flux2_dev_800_2,236,4.29,4.2,4.29,4.0,17.16
output_flux2_dev_800_2,237,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,238,4.0,2.8,4.0,3.0,12.0
output_flux2_dev_800_2,239,5.0,2.5,5.0,2.0,10.0
output_flux2_dev_800_2,240,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,241,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,242,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,243,4.29,4.2,4.29,4.0,17.16
output_flux2_dev_800_2,244,3.1,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,245,3.75,3.8,4.17,4.0,16.68
output_flux2_dev_800_2,246,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,247,4.17,4.2,4.17,4.0,16.68
output_flux2_dev_800_2,248,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,249,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,250,5.0,3.2,5.0,3.0,15.0
output_flux2_dev_800_2,251,4.0,3.2,4.0,3.0,12.0
output_flux2_dev_800_2,252,2.0,5.0,2.0,5.0,10.0
output_flux2_dev_800_2,253,4.17,4.9,4.17,5.0,20.85
output_flux2_dev_800_2,254,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_2,255,4.29,4.8,4.29,5.0,21.45
output_flux2_dev_800_2,256,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,257,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,258,4.26,4.5,3.0,4.0,12.0
output_flux2_dev_800_2,259,2.0,2.8,2.0,3.0,6.0
output_flux2_dev_800_2,260,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,261,4.17,3.2,4.17,3.0,12.51
output_flux2_dev_800_2,262,3.0,4.2,3.0,4.0,12.0
output_flux2_dev_800_2,263,3.57,4.2,3.57,4.0,14.28
output_flux2_dev_800_2,264,4.29,3.2,4.29,3.0,12.87
output_flux2_dev_800_2,265,4.0,3.8,4.0,4.0,16.0
output_flux2_dev_800_2,266,4.0,4.3,4.0,4.0,16.0
output_flux2_dev_800_2,267,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,268,4.0,3.8,4.0,4.0,16.0
output_flux2_dev_800_2,269,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,270,5.0,4.5,5.0,4.0,20.0
output_flux2_dev_800_2,271,5.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_2,272,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,273,4.17,2.0,4.17,2.0,8.34
output_flux2_dev_800_2,274,2.14,4.2,3.57,4.0,14.28
output_flux2_dev_800_2,275,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,276,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_2,277,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,278,4.17,2.5,4.17,2.0,8.34
output_flux2_dev_800_2,279,5.0,2.0,5.0,2.0,10.0
output_flux2_dev_800_2,280,4.17,5.0,4.17,5.0,20.85
output_flux2_dev_800_2,281,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,282,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,283,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,284,4.0,3.2,4.17,3.0,12.51
output_flux2_dev_800_2,285,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,286,3.0,4.5,3.0,4.0,12.0
output_flux2_dev_800_2,287,5.0,4.5,5.0,4.0,20.0
output_flux2_dev_800_2,288,5.0,2.8,5.0,3.0,15.0
output_flux2_dev_800_2,289,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,290,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,291,4.17,3.8,4.17,4.0,16.68
output_flux2_dev_800_2,292,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,293,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,294,4.29,3.5,4.29,4.0,17.16
output_flux2_dev_800_2,295,3.33,3.5,3.33,4.0,13.32
output_flux2_dev_800_2,296,4.17,4.2,4.17,4.0,16.68
output_flux2_dev_800_2,297,3.64,3.7,4.29,4.0,17.16
output_flux2_dev_800_2,298,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,299,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,300,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,301,4.38,2.8,4.38,3.0,13.14
output_flux2_dev_800_2,302,4.44,1.5,4.44,2.0,8.88
output_flux2_dev_800_2,303,5.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_2,304,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,305,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_2,306,4.17,4.2,4.17,4.0,16.68
output_flux2_dev_800_2,307,4.17,4.5,4.17,4.0,16.68
output_flux2_dev_800_2,308,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,309,2.21,4.9,3.33,5.0,16.65
output_flux2_dev_800_2,310,3.33,3.5,3.33,4.0,13.32
output_flux2_dev_800_2,311,1.44,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,312,3.75,2.5,3.75,2.0,7.5
output_flux2_dev_800_2,313,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,314,3.75,4.9,3.75,5.0,18.75
output_flux2_dev_800_2,315,4.38,4.2,4.38,4.0,17.52
output_flux2_dev_800_2,316,5.0,3.0,5.0,3.0,15.0
output_flux2_dev_800_2,317,5.0,3.0,5.0,3.0,15.0
output_flux2_dev_800_2,318,4.17,4.8,4.17,5.0,20.85
output_flux2_dev_800_2,319,3.43,2.5,4.29,2.0,8.58
output_flux2_dev_800_2,320,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,321,4.29,3.2,4.29,3.0,12.87
output_flux2_dev_800_2,322,5.0,4.0,5.0,4.0,20.0
output_flux2_dev_800_2,323,4.29,3.0,4.29,3.0,12.87
output_flux2_dev_800_2,324,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,325,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_2,326,4.44,4.7,4.17,5.0,20.85
output_flux2_dev_800_2,327,3.57,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,328,1.7,3.2,2.5,3.0,7.5
output_flux2_dev_800_2,329,4.38,4.2,4.38,4.0,17.52
output_flux2_dev_800_2,330,4.17,3.8,4.17,4.0,16.68
output_flux2_dev_800_2,331,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,332,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,333,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,334,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,335,4.29,4.7,4.29,5.0,21.45
output_flux2_dev_800_2,336,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,337,4.38,5.0,4.38,5.0,21.9
output_flux2_dev_800_2,338,4.29,2.5,4.29,2.0,8.58
output_flux2_dev_800_2,339,5.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_2,340,4.17,3.0,4.17,3.0,12.51
output_flux2_dev_800_2,341,4.62,3.8,5.0,4.0,20.0
output_flux2_dev_800_2,342,3.12,3.8,3.75,4.0,15.0
output_flux2_dev_800_2,343,4.83,3.6,5.0,4.0,20.0
output_flux2_dev_800_2,344,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,345,4.17,4.2,4.17,4.0,16.68
output_flux2_dev_800_2,346,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,347,3.25,2.8,4.17,3.0,12.51
output_flux2_dev_800_2,348,4.0,4.2,4.38,4.0,17.52
output_flux2_dev_800_2,349,1.12,4.2,4.38,4.0,17.52
output_flux2_dev_800_2,350,3.57,3.9,3.57,4.0,14.28
output_flux2_dev_800_2,351,3.5,3.5,4.38,4.0,17.52
output_flux2_dev_800_2,352,4.29,4.3,4.29,4.0,17.16
output_flux2_dev_800_2,353,3.33,3.8,3.33,4.0,13.32
output_flux2_dev_800_2,354,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_2,355,3.75,3.2,3.75,3.0,11.25
output_flux2_dev_800_2,356,4.27,4.2,3.75,4.0,15.0
output_flux2_dev_800_2,357,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_2,358,2.31,2.0,3.75,2.0,7.5
output_flux2_dev_800_2,359,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_2,360,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,361,5.0,2.5,5.0,2.0,10.0
output_flux2_dev_800_2,362,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,363,5.0,3.2,5.0,3.0,15.0
output_flux2_dev_800_2,364,4.29,4.2,4.29,4.0,17.16
output_flux2_dev_800_2,365,4.29,4.2,4.29,4.0,17.16
output_flux2_dev_800_2,366,1.25,2.5,4.17,2.0,8.34
output_flux2_dev_800_2,367,4.29,4.8,4.29,5.0,21.45
output_flux2_dev_800_2,368,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_2,369,4.73,2.8,3.57,3.0,10.71
output_flux2_dev_800_2,370,4.71,5.0,3.33,5.0,16.65
output_flux2_dev_800_2,371,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,372,3.75,4.5,3.75,4.0,15.0
output_flux2_dev_800_2,373,4.16,3.2,0.0,3.0,0.0
output_flux2_dev_800_2,374,5.0,2.5,5.0,2.0,10.0
output_flux2_dev_800_2,375,2.58,2.8,5.0,3.0,15.0
output_flux2_dev_800_2,376,4.17,2.5,4.17,2.0,8.34
output_flux2_dev_800_2,377,4.75,3.8,4.38,4.0,17.52
output_flux2_dev_800_2,378,5.0,4.0,5.0,4.0,20.0
output_flux2_dev_800_2,379,2.5,2.5,2.5,2.0,5.0
output_flux2_dev_800_2,380,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_2,381,5.0,4.4,5.0,4.0,20.0
output_flux2_dev_800_2,382,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,383,3.5,3.5,3.75,4.0,15.0
output_flux2_dev_800_2,384,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,385,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_2,386,4.38,3.2,4.38,3.0,13.14
output_flux2_dev_800_2,387,5.0,4.5,5.0,4.0,20.0
output_flux2_dev_800_2,388,1.88,3.2,4.38,3.0,13.14
output_flux2_dev_800_2,389,2.75,4.8,5.0,5.0,25.0
output_flux2_dev_800_2,390,4.38,4.2,4.38,4.0,17.52
output_flux2_dev_800_2,391,4.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_2,392,3.33,3.8,3.33,4.0,13.32
output_flux2_dev_800_2,393,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_2,394,0.88,4.2,2.5,4.0,10.0
