image_id,source,alignment_score,authenticity_score,class_id
206,Sys_DiT_noref_3,4.85,4.2,421
207,User_DiT_1,3.12,3.0,421
207,User_DiT_2,3.12,3.0,421
207,User_DiT_3,5.0,3.0,421
207,Sys_DiT_noref_1,3.42,1.85,421
207,Sys_DiT_noref_2,2.85,1.92,421
207,Sys_DiT_noref_3,3.85,2.15,421
208,User_DiT_1,4.44,2.0,421
208,User_DiT_2,5.0,2.0,421
208,User_DiT_3,4.44,2.0,421
208,Sys_DiT_noref_1,2.15,1.85,421
208,Sys_DiT_noref_2,1.25,0.85,421
208,Sys_DiT_noref_3,4.15,2.85,421
209,User_DiT_1,5.0,4.0,421
209,User_DiT_2,5.0,3.0,421
209,User_DiT_3,3.89,3.0,421
209,Sys_DiT_noref_1,4.85,2.15,421
209,Sys_DiT_noref_2,4.85,2.15,421
209,Sys_DiT_noref_3,4.85,3.15,421
210,User_DiT_1,3.12,3.0,426
210,User_DiT_2,3.75,3.0,426
210,User_DiT_3,3.75,2.0,426
210,Sys_DiT_noref_1,2.85,1.2,426
210,Sys_DiT_noref_2,3.65,1.85,426
210,Sys_DiT_noref_3,2.85,1.92,426
211,User_DiT_1,3.12,1.0,426
211,User_DiT_2,3.12,1.0,426
211,User_DiT_3,3.12,2.0,426
211,Sys_DiT_noref_1,2.85,1.25,426
211,Sys_DiT_noref_2,2.85,1.42,426
211,Sys_DiT_noref_3,2.85,1.25,426
212,User_DiT_1,3.12,2.0,426
212,User_DiT_2,3.12,2.0,426
212,User_DiT_3,2.86,3.0,426
212,Sys_DiT_noref_1,1.85,1.2,426
212,Sys_DiT_noref_2,1.85,1.2,426
212,Sys_DiT_noref_3,2.15,1.85,426
213,User_DiT_1,3.12,3.0,426
213,User_DiT_2,3.12,3.0,426
213,User_DiT_3,3.12,2.0,426
213,Sys_DiT_noref_1,2.85,1.42,426
213,Sys_DiT_noref_2,2.85,1.42,426
213,Sys_DiT_noref_3,3.45,1.85,426
214,User_DiT_1,2.22,2.0,426
214,User_DiT_2,2.22,1.0,426
214,User_DiT_3,2.22,1.0,426
214,Sys_DiT_noref_1,2.85,1.15,426
214,Sys_DiT_noref_2,2.15,1.2,426
214,Sys_DiT_noref_3,2.15,1.25,426
215,User_DiT_1,5.0,4.0,429
215,User_DiT_2,5.0,4.0,429
215,User_DiT_3,5.0,4.0,429
215,Sys_DiT_noref_1,4.85,3.2,429
215,Sys_DiT_noref_2,4.85,3.2,429
215,Sys_DiT_noref_3,4.85,3.2,429
216,User_DiT_1,5.0,5.0,429
216,User_DiT_2,5.0,5.0,429
216,User_DiT_3,5.0,3.0,429
216,Sys_DiT_noref_1,4.85,4.92,429
216,Sys_DiT_noref_2,4.85,3.75,429
216,Sys_DiT_noref_3,4.95,4.98,429
217,User_DiT_1,0.0,5.0,429
217,User_DiT_2,0.0,5.0,429
217,User_DiT_3,0.0,5.0,429
217,Sys_DiT_noref_1,4.98,4.95,429
217,Sys_DiT_noref_2,4.92,4.85,429
217,Sys_DiT_noref_3,4.85,3.92,429
218,User_DiT_1,5.0,5.0,429
218,User_DiT_2,5.0,2.0,429
218,User_DiT_3,5.0,5.0,429
218,Sys_DiT_noref_1,4.85,4.2,429
218,Sys_DiT_noref_2,4.85,4.62,429
218,Sys_DiT_noref_3,4.85,3.92,429
219,User_DiT_1,5.0,5.0,429
219,User_DiT_2,5.0,4.0,429
219,User_DiT_3,5.0,5.0,429
219,Sys_DiT_noref_1,4.98,4.95,429
219,Sys_DiT_noref_2,4.98,4.95,429
219,Sys_DiT_noref_3,4.85,4.92,429
220,User_DiT_1,5.0,1.0,432
220,User_DiT_2,5.0,2.0,432
220,User_DiT_3,4.38,2.0,432
220,Sys_DiT_noref_1,2.15,1.25,432
220,Sys_DiT_noref_2,1.42,0.85,432
220,Sys_DiT_noref_3,4.85,1.2,432
221,User_DiT_1,5.0,2.0,432
221,User_DiT_2,5.0,3.0,432
221,User_DiT_3,5.0,3.0,432
221,Sys_DiT_noref_1,4.85,1.2,432
221,Sys_DiT_noref_2,4.65,2.1,432
221,Sys_DiT_noref_3,4.15,1.85,432
222,User_DiT_1,4.38,3.0,432
222,User_DiT_2,4.38,2.0,432
222,User_DiT_3,4.38,2.0,432
222,Sys_DiT_noref_1,1.85,3.2,432
222,Sys_DiT_noref_2,2.85,3.42,432
222,Sys_DiT_noref_3,1.85,3.42,432
223,User_DiT_1,0.56,1.0,432
223,User_DiT_2,0.56,1.0,432
223,User_DiT_3,3.12,1.0,432
223,Sys_DiT_noref_1,1.25,0.85,432
223,Sys_DiT_noref_2,1.25,0.85,432
223,Sys_DiT_noref_3,1.25,0.85,432
224,User_DiT_1,3.33,2.0,432
224,User_DiT_2,4.29,2.0,432
224,User_DiT_3,3.33,3.0,432
224,Sys_DiT_noref_1,2.15,1.82,432
224,Sys_DiT_noref_2,2.85,1.2,432
224,Sys_DiT_noref_3,4.12,1.85,432
225,User_DiT_1,5.0,4.0,443
225,User_DiT_2,5.0,4.0,443
225,User_DiT_3,5.0,3.0,443
225,Sys_DiT_noref_1,4.85,3.2,443
225,Sys_DiT_noref_2,4.65,2.85,443
225,Sys_DiT_noref_3,4.65,3.85,443
226,User_DiT_1,4.44,3.0,443
226,User_DiT_2,4.44,4.0,443
226,User_DiT_3,4.44,4.0,443
226,Sys_DiT_noref_1,4.65,3.85,443
226,Sys_DiT_noref_2,4.65,3.85,443
226,Sys_DiT_noref_3,4.85,3.6,443
227,User_DiT_1,4.44,5.0,443
227,User_DiT_2,4.44,5.0,443
227,User_DiT_3,4.44,4.0,443
227,Sys_DiT_noref_1,4.65,3.85,443
227,Sys_DiT_noref_2,4.65,3.85,443
227,Sys_DiT_noref_3,4.92,3.85,443
228,User_DiT_1,1.67,1.0,443
228,User_DiT_2,1.67,1.0,443
228,User_DiT_3,1.67,1.0,443
228,Sys_DiT_noref_1,2.15,1.25,443
228,Sys_DiT_noref_2,2.15,1.2,443
228,Sys_DiT_noref_3,1.85,0.92,443
229,User_DiT_1,0.0,4.0,443
229,User_DiT_2,4.38,5.0,443
229,User_DiT_3,4.38,4.0,443
229,Sys_DiT_noref_1,4.85,4.72,443
229,Sys_DiT_noref_2,4.65,3.85,443
229,Sys_DiT_noref_3,4.65,3.8,443
230,User_DiT_1,3.12,3.0,446
230,User_DiT_2,3.12,1.0,446
230,User_DiT_3,4.38,3.0,446
230,Sys_DiT_noref_1,4.15,2.85,446
230,Sys_DiT_noref_2,2.15,1.8,446
230,Sys_DiT_noref_3,1.25,0.85,446
231,User_DiT_1,4.29,3.0,446
231,User_DiT_2,4.29,3.0,446
231,User_DiT_3,5.0,3.0,446
231,Sys_DiT_noref_1,4.12,1.85,446
231,Sys_DiT_noref_2,4.15,1.85,446
231,Sys_DiT_noref_3,3.42,1.85,446
232,User_DiT_1,1.11,3.0,446
232,User_DiT_2,1.11,4.0,446
232,User_DiT_3,1.11,4.0,446
232,Sys_DiT_noref_1,0.85,4.12,446
232,Sys_DiT_noref_2,1.15,2.85,446
232,Sys_DiT_noref_3,1.15,1.85,446
233,User_DiT_1,5.0,3.0,446
233,User_DiT_2,5.0,2.0,446
233,User_DiT_3,5.0,2.0,446
233,Sys_DiT_noref_1,4.12,1.85,446
233,Sys_DiT_noref_2,4.85,1.65,446
233,Sys_DiT_noref_3,4.65,1.85,446
234,User_DiT_1,3.75,3.0,446
234,User_DiT_2,5.0,2.0,446
234,User_DiT_3,5.0,3.0,446
234,Sys_DiT_noref_1,3.85,1.92,446
234,Sys_DiT_noref_2,3.85,1.42,446
234,Sys_DiT_noref_3,3.85,1.42,446
235,User_DiT_1,1.88,2.0,453
235,User_DiT_2,2.5,2.0,453
235,User_DiT_3,2.5,2.0,453
235,Sys_DiT_noref_1,2.15,1.25,453
235,Sys_DiT_noref_2,3.82,2.15,453
235,Sys_DiT_noref_3,4.12,1.85,453
236,User_DiT_1,4.38,2.0,453
236,User_DiT_2,4.38,4.0,453
236,User_DiT_3,4.38,2.0,453
236,Sys_DiT_noref_1,4.65,2.85,453
236,Sys_DiT_noref_2,4.65,3.82,453
236,Sys_DiT_noref_3,4.65,1.85,453
237,User_DiT_1,4.38,4.0,453
237,User_DiT_2,5.0,4.0,453
237,User_DiT_3,5.0,3.0,453
237,Sys_DiT_noref_1,4.85,3.72,453
237,Sys_DiT_noref_2,4.85,2.15,453
237,Sys_DiT_noref_3,4.85,3.2,453
238,User_DiT_1,5.0,2.0,453
238,User_DiT_2,1.25,2.0,453
238,User_DiT_3,1.25,2.0,453
238,Sys_DiT_noref_1,4.12,1.85,453
238,Sys_DiT_noref_2,3.85,1.75,453
238,Sys_DiT_noref_3,3.85,2.9,453
239,User_DiT_1,1.25,1.0,453
239,User_DiT_2,1.25,1.0,453
239,User_DiT_3,0.62,2.0,453
239,Sys_DiT_noref_1,1.85,0.92,453
239,Sys_DiT_noref_2,1.25,0.85,453
239,Sys_DiT_noref_3,1.25,0.85,453
240,User_DiT_1,5.0,5.0,461
240,User_DiT_2,5.0,5.0,461
240,User_DiT_3,5.0,5.0,461
240,Sys_DiT_noref_1,5.0,5.0,461
240,Sys_DiT_noref_2,4.85,4.92,461
240,Sys_DiT_noref_3,5.0,5.0,461
241,User_DiT_1,4.44,4.0,461
241,User_DiT_2,3.89,4.0,461
241,User_DiT_3,4.44,4.0,461
241,Sys_DiT_noref_1,5.0,5.0,461
241,Sys_DiT_noref_2,4.65,3.85,461
241,Sys_DiT_noref_3,4.15,1.85,461
242,User_DiT_1,5.0,4.0,461
242,User_DiT_2,5.0,4.0,461
242,User_DiT_3,5.0,4.0,461
242,Sys_DiT_noref_1,4.63,2.85,461
242,Sys_DiT_noref_2,4.15,3.85,461
242,Sys_DiT_noref_3,4.85,3.2,461
243,User_DiT_1,4.44,5.0,461
243,User_DiT_2,4.44,4.0,461
243,User_DiT_3,4.44,5.0,461
243,Sys_DiT_noref_1,4.85,4.92,461
243,Sys_DiT_noref_2,4.92,4.98,461
243,Sys_DiT_noref_3,4.65,3.85,461
244,User_DiT_1,3.89,4.0,461
244,User_DiT_2,3.33,4.0,461
244,User_DiT_3,4.44,5.0,461
244,Sys_DiT_noref_1,3.45,2.15,461
244,Sys_DiT_noref_2,4.85,4.92,461
244,Sys_DiT_noref_3,4.85,4.6,461
245,User_DiT_1,4.44,3.0,477
245,User_DiT_2,4.44,3.0,477
245,User_DiT_3,4.44,3.0,477
245,Sys_DiT_noref_1,4.12,1.85,477
245,Sys_DiT_noref_2,4.12,1.85,477
245,Sys_DiT_noref_3,4.12,1.85,477
246,User_DiT_1,0.0,3.0,477
246,User_DiT_2,1.67,2.0,477
246,User_DiT_3,0.0,2.0,477
246,Sys_DiT_noref_1,1.25,2.85,477
246,Sys_DiT_noref_2,1.25,2.8,477
246,Sys_DiT_noref_3,0.15,1.85,477
247,User_DiT_1,2.22,1.0,477
247,User_DiT_2,2.22,1.0,477
247,User_DiT_3,2.78,1.0,477
247,Sys_DiT_noref_1,2.15,1.85,477
247,Sys_DiT_noref_2,1.85,1.2,477
247,Sys_DiT_noref_3,2.15,1.85,477
248,User_DiT_1,0.56,3.0,477
248,User_DiT_2,0.0,2.0,477
248,User_DiT_3,0.56,2.0,477
248,Sys_DiT_noref_1,0.12,2.35,477
248,Sys_DiT_noref_2,0.12,1.85,477
248,Sys_DiT_noref_3,0.12,1.85,477
249,User_DiT_1,1.88,4.0,477
249,User_DiT_2,1.88,4.0,477
249,User_DiT_3,1.88,2.0,477
249,Sys_DiT_noref_1,1.25,2.15,477
249,Sys_DiT_noref_2,1.25,3.68,477
249,Sys_DiT_noref_3,1.85,3.6,477
250,User_DiT_1,1.11,2.0,479
250,User_DiT_2,2.22,2.0,479
250,User_DiT_3,2.22,1.0,479
250,Sys_DiT_noref_1,1.15,0.85,479
250,Sys_DiT_noref_2,1.15,1.85,479
250,Sys_DiT_noref_3,1.25,1.85,479
251,User_DiT_1,3.12,4.0,479
251,User_DiT_2,3.75,2.0,479
251,User_DiT_3,3.12,3.0,479
251,Sys_DiT_noref_1,4.65,2.85,479
251,Sys_DiT_noref_2,4.12,2.85,479
251,Sys_DiT_noref_3,3.42,1.85,479
252,User_DiT_1,0.56,0.0,479
252,User_DiT_2,0.56,0.0,479
252,User_DiT_3,0.0,1.0,479
252,Sys_DiT_noref_1,0.12,0.05,479
252,Sys_DiT_noref_2,0.12,0.85,479
252,Sys_DiT_noref_3,0.12,0.08,479
253,User_DiT_1,0.0,5.0,479
253,User_DiT_2,0.0,4.0,479
253,User_DiT_3,0.0,5.0,479
253,Sys_DiT_noref_1,4.92,5.0,479
253,Sys_DiT_noref_2,4.85,3.65,479
253,Sys_DiT_noref_3,4.85,3.2,479
254,User_DiT_1,3.75,4.0,479
254,User_DiT_2,3.75,4.0,479
254,User_DiT_3,3.75,3.0,479
254,Sys_DiT_noref_1,3.85,2.15,479
254,Sys_DiT_noref_2,4.65,3.85,479
254,Sys_DiT_noref_3,4.12,3.85,479
255,User_DiT_1,0.0,1.0,481
255,User_DiT_2,0.0,1.0,481
255,User_DiT_3,0.0,1.0,481
255,Sys_DiT_noref_1,0.0,1.25,481
255,Sys_DiT_noref_2,0.0,0.0,481
255,Sys_DiT_noref_3,0.0,0.0,481
256,User_DiT_1,2.78,2.0,481
256,User_DiT_2,1.67,2.0,481
256,User_DiT_3,2.5,2.0,481
256,Sys_DiT_noref_1,4.15,1.85,481
256,Sys_DiT_noref_2,1.85,1.2,481
256,Sys_DiT_noref_3,3.15,1.85,481
257,User_DiT_1,3.12,4.0,481
257,User_DiT_2,3.89,4.0,481
257,User_DiT_3,3.89,4.0,481
257,Sys_DiT_noref_1,4.15,3.85,481
257,Sys_DiT_noref_2,3.42,1.85,481
257,Sys_DiT_noref_3,4.15,1.85,481
258,User_DiT_1,1.67,1.0,481
258,User_DiT_2,1.67,1.0,481
258,User_DiT_3,0.56,1.0,481
258,Sys_DiT_noref_1,1.25,1.15,481
258,Sys_DiT_noref_2,1.25,0.85,481
258,Sys_DiT_noref_3,1.25,0.85,481
259,User_DiT_1,4.44,4.0,481
259,User_DiT_2,4.44,3.0,481
259,User_DiT_3,3.89,4.0,481
259,Sys_DiT_noref_1,4.15,1.85,481
259,Sys_DiT_noref_2,4.12,1.85,481
259,Sys_DiT_noref_3,4.15,1.85,481
260,User_DiT_1,5.0,5.0,488
260,User_DiT_2,4.29,3.0,488
260,User_DiT_3,5.0,4.0,488
260,Sys_DiT_noref_1,4.85,4.72,488
260,Sys_DiT_noref_2,4.85,4.72,488
260,Sys_DiT_noref_3,4.92,4.85,488
261,User_DiT_1,5.0,5.0,488
261,User_DiT_2,5.0,4.0,488
261,User_DiT_3,5.0,4.0,488
261,Sys_DiT_noref_1,4.72,2.85,488
261,Sys_DiT_noref_2,3.45,2.15,488
261,Sys_DiT_noref_3,1.85,0.92,488
262,User_DiT_1,5.0,5.0,488
262,User_DiT_2,5.0,5.0,488
262,User_DiT_3,5.0,5.0,488
262,Sys_DiT_noref_1,4.62,3.85,488
262,Sys_DiT_noref_2,4.12,2.85,488
262,Sys_DiT_noref_3,4.65,3.85,488
263,User_DiT_1,1.43,1.0,488
263,User_DiT_2,5.0,4.0,488
263,User_DiT_3,1.43,1.0,488
263,Sys_DiT_noref_1,4.72,3.85,488
263,Sys_DiT_noref_2,1.85,0.92,488
263,Sys_DiT_noref_3,1.85,1.2,488
264,User_DiT_1,4.38,3.0,488
264,User_DiT_2,4.38,4.0,488
264,User_DiT_3,4.38,4.0,488
264,Sys_DiT_noref_1,4.25,3.85,488
264,Sys_DiT_noref_2,4.25,1.85,488
264,Sys_DiT_noref_3,2.85,3.1,488
265,User_DiT_1,0.0,4.0,499
265,User_DiT_2,3.57,4.0,499
265,User_DiT_3,0.0,2.0,499
265,Sys_DiT_noref_1,3.85,2.65,499
265,Sys_DiT_noref_2,3.82,4.15,499
265,Sys_DiT_noref_3,3.85,3.2,499
266,User_DiT_1,5.0,3.0,499
266,User_DiT_2,5.0,3.0,499
266,User_DiT_3,5.0,3.0,499
266,Sys_DiT_noref_1,3.82,2.75,499
266,Sys_DiT_noref_2,2.85,3.2,499
266,Sys_DiT_noref_3,3.45,2.85,499
267,User_DiT_1,5.0,4.0,499
267,User_DiT_2,5.0,4.0,499
267,User_DiT_3,5.0,4.0,499
267,Sys_DiT_noref_1,4.95,4.85,499
267,Sys_DiT_noref_2,4.65,3.85,499
267,Sys_DiT_noref_3,4.85,3.75,499
268,User_DiT_1,5.0,2.0,499
268,User_DiT_2,5.0,2.0,499
268,User_DiT_3,5.0,2.0,499
268,Sys_DiT_noref_1,3.85,2.45,499
268,Sys_DiT_noref_2,3.85,2.1,499
268,Sys_DiT_noref_3,3.45,2.8,499
269,User_DiT_1,5.0,2.0,499
269,User_DiT_2,5.0,2.0,499
269,User_DiT_3,5.0,2.0,499
269,Sys_DiT_noref_1,4.85,2.15,499
269,Sys_DiT_noref_2,4.12,2.85,499
269,Sys_DiT_noref_3,4.12,1.85,499
270,User_DiT_1,4.29,2.0,529
270,User_DiT_2,5.0,2.0,529
270,User_DiT_3,4.29,2.0,529
270,Sys_DiT_noref_1,4.85,2.15,529
270,Sys_DiT_noref_2,4.82,2.15,529
270,Sys_DiT_noref_3,4.85,1.75,529
271,User_DiT_1,4.29,2.0,529
271,User_DiT_2,3.57,2.0,529
271,User_DiT_3,4.29,1.0,529
271,Sys_DiT_noref_1,4.12,1.85,529
271,Sys_DiT_noref_2,4.12,1.85,529
271,Sys_DiT_noref_3,4.12,1.85,529
272,User_DiT_1,4.29,4.0,529
272,User_DiT_2,4.17,4.0,529
272,User_DiT_3,4.17,4.0,529
272,Sys_DiT_noref_1,4.15,3.85,529
272,Sys_DiT_noref_2,4.85,4.2,529
272,Sys_DiT_noref_3,4.15,3.85,529
273,User_DiT_1,5.0,2.0,529
273,User_DiT_2,4.29,2.0,529
273,User_DiT_3,4.29,2.0,529
273,Sys_DiT_noref_1,3.25,1.8,529
273,Sys_DiT_noref_2,4.12,2.85,529
273,Sys_DiT_noref_3,3.42,1.85,529
274,User_DiT_1,3.33,1.0,529
274,User_DiT_2,4.17,1.0,529
274,User_DiT_3,3.33,1.0,529
274,Sys_DiT_noref_1,3.82,1.47,529
274,Sys_DiT_noref_2,1.85,0.92,529
274,Sys_DiT_noref_3,1.85,0.42,529
275,User_DiT_1,4.38,3.0,535
275,User_DiT_2,3.75,3.0,535
275,User_DiT_3,3.75,3.0,535
275,Sys_DiT_noref_1,3.85,1.65,535
275,Sys_DiT_noref_2,4.12,2.85,535
275,Sys_DiT_noref_3,4.85,3.75,535
276,User_DiT_1,4.29,2.0,535
276,User_DiT_2,4.38,2.0,535
276,User_DiT_3,4.38,3.0,535
276,Sys_DiT_noref_1,2.15,1.85,535
276,Sys_DiT_noref_2,2.85,3.42,535
276,Sys_DiT_noref_3,2.85,2.15,535
277,User_DiT_1,4.38,3.0,535
277,User_DiT_2,4.38,3.0,535
277,User_DiT_3,4.38,2.0,535
277,Sys_DiT_noref_1,3.82,1.47,535
277,Sys_DiT_noref_2,4.65,3.85,535
277,Sys_DiT_noref_3,4.12,2.35,535
278,User_DiT_1,4.0,4.0,535
278,User_DiT_2,4.17,3.0,535
278,User_DiT_3,4.17,4.0,535
278,Sys_DiT_noref_1,3.42,2.15,535
278,Sys_DiT_noref_2,4.85,3.72,535
278,Sys_DiT_noref_3,4.12,3.65,535
279,User_DiT_1,4.29,2.0,535
279,User_DiT_2,3.12,3.0,535
279,User_DiT_3,3.12,3.0,535
279,Sys_DiT_noref_1,3.42,2.85,535
279,Sys_DiT_noref_2,3.42,2.15,535
279,Sys_DiT_noref_3,3.82,2.15,535
280,User_DiT_1,0.0,2.0,554
280,User_DiT_2,0.0,2.0,554
280,User_DiT_3,0.0,2.0,554
280,Sys_DiT_noref_1,1.25,0.85,554
280,Sys_DiT_noref_2,4.85,1.92,554
280,Sys_DiT_noref_3,4.85,1.65,554
281,User_DiT_1,0.0,4.0,554
281,User_DiT_2,0.0,2.0,554
281,User_DiT_3,0.0,4.0,554
281,Sys_DiT_noref_1,4.85,3.2,554
281,Sys_DiT_noref_2,4.25,2.85,554
281,Sys_DiT_noref_3,4.12,1.85,554
282,User_DiT_1,0.0,2.0,554
282,User_DiT_2,0.0,2.0,554
282,User_DiT_3,0.0,3.0,554
282,Sys_DiT_noref_1,4.85,2.15,554
282,Sys_DiT_noref_2,4.85,1.92,554
282,Sys_DiT_noref_3,4.85,1.25,554
283,User_DiT_1,0.0,3.0,554
283,User_DiT_2,0.0,4.0,554
283,User_DiT_3,0.0,3.0,554
283,Sys_DiT_noref_1,4.85,3.6,554
283,Sys_DiT_noref_2,4.85,2.65,554
283,Sys_DiT_noref_3,4.85,3.6,554
284,User_DiT_1,0.0,2.0,554
284,User_DiT_2,0.0,2.0,554
284,User_DiT_3,0.0,4.0,554
284,Sys_DiT_noref_1,4.85,3.2,554
284,Sys_DiT_noref_2,4.85,3.6,554
284,Sys_DiT_noref_3,4.85,3.2,554
285,User_DiT_1,5.0,3.0,567
285,User_DiT_2,5.0,3.0,567
285,User_DiT_3,5.0,4.0,567
285,Sys_DiT_noref_1,4.35,2.85,567
285,Sys_DiT_noref_2,4.85,3.92,567
285,Sys_DiT_noref_3,4.12,1.85,567
286,User_DiT_1,4.38,3.0,567
286,User_DiT_2,5.0,4.0,567
286,User_DiT_3,5.0,3.0,567
286,Sys_DiT_noref_1,4.12,2.85,567
286,Sys_DiT_noref_2,4.12,2.85,567
286,Sys_DiT_noref_3,3.15,1.85,567
287,User_DiT_1,4.29,3.0,567
287,User_DiT_2,5.0,3.0,567
287,User_DiT_3,4.29,3.0,567
287,Sys_DiT_noref_1,4.65,2.85,567
287,Sys_DiT_noref_2,4.65,3.85,567
287,Sys_DiT_noref_3,4.65,2.85,567
288,User_DiT_1,5.0,3.0,567
288,User_DiT_2,5.0,3.0,567
288,User_DiT_3,5.0,4.0,567
288,Sys_DiT_noref_1,4.12,3.68,567
288,Sys_DiT_noref_2,4.85,3.72,567
288,Sys_DiT_noref_3,4.82,3.65,567
289,User_DiT_1,5.0,2.0,567
289,User_DiT_2,1.88,2.0,567
289,User_DiT_3,4.29,2.0,567
289,Sys_DiT_noref_1,3.42,2.15,567
289,Sys_DiT_noref_2,2.85,1.75,567
289,Sys_DiT_noref_3,3.85,1.42,567
290,User_DiT_1,4.38,1.0,575
290,User_DiT_2,4.38,1.0,575
290,User_DiT_3,4.38,1.0,575
290,Sys_DiT_noref_1,2.85,3.92,575
290,Sys_DiT_noref_2,3.65,1.85,575
290,Sys_DiT_noref_3,4.15,1.35,575
291,User_DiT_1,4.38,3.0,575
291,User_DiT_2,4.29,3.0,575
291,User_DiT_3,4.29,3.0,575
291,Sys_DiT_noref_1,3.85,1.2,575
291,Sys_DiT_noref_2,2.85,0.92,575
291,Sys_DiT_noref_3,3.85,2.15,575
292,User_DiT_1,4.17,1.0,575
292,User_DiT_2,3.57,2.0,575
292,User_DiT_3,3.57,2.0,575
292,Sys_DiT_noref_1,4.85,1.25,575
292,Sys_DiT_noref_2,4.12,1.85,575
292,Sys_DiT_noref_3,4.85,1.25,575
293,User_DiT_1,3.57,2.0,575
293,User_DiT_2,3.57,2.0,575
293,User_DiT_3,0.0,2.0,575
293,Sys_DiT_noref_1,4.12,1.85,575
293,Sys_DiT_noref_2,2.85,1.42,575
293,Sys_DiT_noref_3,3.85,1.65,575
294,User_DiT_1,4.17,2.0,575
294,User_DiT_2,5.0,2.0,575
294,User_DiT_3,5.0,2.0,575
294,Sys_DiT_noref_1,3.42,2.85,575
294,Sys_DiT_noref_2,2.15,1.85,575
294,Sys_DiT_noref_3,3.42,1.85,575
295,User_DiT_1,0.0,1.0,585
295,User_DiT_2,0.0,1.0,585
295,User_DiT_3,0.0,1.0,585
295,Sys_DiT_noref_1,0.0,0.5,585
295,Sys_DiT_noref_2,0.0,0.0,585
295,Sys_DiT_noref_3,0.15,4.85,585
296,User_DiT_1,0.0,1.0,585
296,User_DiT_2,0.0,1.0,585
296,User_DiT_3,0.0,1.0,585
296,Sys_DiT_noref_1,1.85,1.2,585
296,Sys_DiT_noref_2,0.85,1.2,585
296,Sys_DiT_noref_3,0.12,0.08,585
297,User_DiT_1,5.0,2.0,585
297,User_DiT_2,5.0,2.0,585
297,User_DiT_3,5.0,2.0,585
297,Sys_DiT_noref_1,3.85,1.92,585
297,Sys_DiT_noref_2,3.42,2.15,585
297,Sys_DiT_noref_3,1.85,1.65,585
298,User_DiT_1,0.0,2.0,585
298,User_DiT_2,5.0,3.0,585
298,User_DiT_3,2.5,3.0,585
298,Sys_DiT_noref_1,1.85,1.2,585
298,Sys_DiT_noref_2,1.25,1.8,585
298,Sys_DiT_noref_3,2.15,1.85,585
299,User_DiT_1,4.17,3.0,585
299,User_DiT_2,4.17,2.0,585
299,User_DiT_3,4.17,3.0,585
299,Sys_DiT_noref_1,4.12,2.35,585
299,Sys_DiT_noref_2,4.12,2.35,585
299,Sys_DiT_noref_3,4.12,3.85,585
300,User_DiT_1,4.0,3.0,590
300,User_DiT_2,4.0,4.0,590
300,User_DiT_3,4.0,4.0,590
300,Sys_DiT_noref_1,4.72,3.85,590
300,Sys_DiT_noref_2,4.12,2.85,590
300,Sys_DiT_noref_3,4.12,2.35,590
301,User_DiT_1,4.29,4.0,590
301,User_DiT_2,4.29,3.0,590
301,User_DiT_3,4.29,3.0,590
301,Sys_DiT_noref_1,4.12,1.85,590
301,Sys_DiT_noref_2,4.62,3.15,590
301,Sys_DiT_noref_3,4.12,2.35,590
302,User_DiT_1,4.0,2.0,590
302,User_DiT_2,4.0,2.0,590
302,User_DiT_3,4.0,2.0,590
302,Sys_DiT_noref_1,2.85,1.2,590
302,Sys_DiT_noref_2,3.42,1.85,590
302,Sys_DiT_noref_3,3.85,2.15,590
303,User_DiT_1,5.0,4.0,590
303,User_DiT_2,5.0,4.0,590
303,User_DiT_3,5.0,3.0,590
303,Sys_DiT_noref_1,3.15,1.85,590
303,Sys_DiT_noref_2,3.85,1.65,590
303,Sys_DiT_noref_3,4.85,2.65,590
304,User_DiT_1,3.57,2.0,590
304,User_DiT_2,4.29,2.0,590
304,User_DiT_3,4.29,2.0,590
304,Sys_DiT_noref_1,3.45,1.82,590
304,Sys_DiT_noref_2,2.85,1.2,590
304,Sys_DiT_noref_3,3.15,1.25,590
305,User_DiT_1,1.11,2.0,605
305,User_DiT_2,1.11,3.0,605
305,User_DiT_3,1.25,2.0,605
305,Sys_DiT_noref_1,1.15,3.85,605
305,Sys_DiT_noref_2,1.15,1.85,605
305,Sys_DiT_noref_3,0.45,1.85,605
306,User_DiT_1,0.0,1.0,605
306,User_DiT_2,0.0,1.0,605
306,User_DiT_3,0.0,1.0,605
306,Sys_DiT_noref_1,2.15,1.85,605
306,Sys_DiT_noref_2,1.85,1.2,605
306,Sys_DiT_noref_3,2.85,1.25,605
307,User_DiT_1,2.5,1.0,605
307,User_DiT_2,1.11,1.0,605
307,User_DiT_3,2.5,2.0,605
307,Sys_DiT_noref_1,1.15,0.85,605
307,Sys_DiT_noref_2,1.15,0.85,605
307,Sys_DiT_noref_3,1.25,0.85,605
308,User_DiT_1,5.0,4.0,605
308,User_DiT_2,5.0,3.0,605
308,User_DiT_3,5.0,4.0,605
308,Sys_DiT_noref_1,4.85,3.2,605
308,Sys_DiT_noref_2,1.85,1.2,605
308,Sys_DiT_noref_3,4.85,2.75,605
309,User_DiT_1,5.0,2.0,605
309,User_DiT_2,5.0,2.0,605
309,User_DiT_3,5.0,3.0,605
309,Sys_DiT_noref_1,3.85,2.15,605
309,Sys_DiT_noref_2,2.85,1.42,605
309,Sys_DiT_noref_3,3.42,1.85,605
310,User_DiT_1,0.0,2.0,606
310,User_DiT_2,0.56,2.0,606
