run,img_id,sys_alignment,sys_authenticity,cl_alignment,cl_authenticity,cl_total
output_sd3_m_800_2,24,5.0,3.2,5.0,3.0,15.0
output_sd3_m_800_2,25,5.0,4.5,5.0,4.0,20.0
output_sd3_m_800_2,26,3.08,3.8,3.33,4.0,13.32
output_sd3_m_800_2,27,2.88,2.5,3.75,2.0,7.5
output_sd3_m_800_2,28,4.0,3.5,4.0,4.0,16.0
output_sd3_m_800_2,29,5.0,2.0,5.0,2.0,10.0
output_sd3_m_800_2,30,3.33,2.5,3.33,2.0,6.66
output_sd3_m_800_2,31,5.0,4.2,5.0,4.0,20.0
output_sd3_m_800_2,32,1.58,3.2,1.67,3.0,5.01
output_sd3_m_800_2,33,3.85,4.2,4.0,4.0,16.0
output_sd3_m_800_2,34,3.33,4.2,3.33,4.0,13.32
output_sd3_m_800_2,35,3.33,4.5,3.33,4.0,13.32
output_sd3_m_800_2,36,1.5,2.5,1.67,2.0,3.34
output_sd3_m_800_2,37,3.33,2.8,3.33,3.0,9.99
output_sd3_m_800_2,38,3.33,4.2,3.33,4.0,13.32
output_sd3_m_800_2,39,3.33,3.5,3.33,4.0,13.32
output_sd3_m_800_2,40,1.67,3.5,1.67,4.0,6.68
output_sd3_m_800_2,41,3.75,2.5,3.75,2.0,7.5
output_sd3_m_800_2,100,4.17,4.2,4.17,4.0,16.68
output_sd3_m_800_2,101,5.0,4.2,5.0,4.0,20.0
output_sd3_m_800_2,102,5.0,3.2,5.0,3.0,15.0
output_sd3_m_800_2,103,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,104,3.5,2.5,3.33,2.0,6.66
output_sd3_m_800_2,105,4.07,4.8,5.0,5.0,25.0
output_sd3_m_800_2,106,5.0,4.0,5.0,4.0,20.0
output_sd3_m_800_2,107,5.0,4.2,5.0,4.0,20.0
output_sd3_m_800_2,108,4.0,4.2,4.0,4.0,16.0
output_sd3_m_800_2,109,3.75,3.8,3.33,4.0,13.32
output_sd3_m_800_2,110,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,111,4.17,4.2,4.17,4.0,16.68
output_sd3_m_800_2,112,4.17,4.9,4.17,5.0,20.85
output_sd3_m_800_2,113,3.0,4.0,3.0,4.0,12.0
output_sd3_m_800_2,114,4.0,2.8,4.0,3.0,12.0
output_sd3_m_800_2,115,5.0,4.2,5.0,4.0,20.0
output_sd3_m_800_2,116,2.4,3.5,4.0,4.0,16.0
output_sd3_m_800_2,117,5.0,4.2,5.0,4.0,20.0
output_sd3_m_800_2,118,3.0,3.8,3.0,4.0,12.0
output_sd3_m_800_2,119,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,120,5.0,4.9,5.0,5.0,25.0
output_sd3_m_800_2,121,2.1,2.5,3.0,2.0,6.0
output_sd3_m_800_2,122,0.0,0.0,2.0,0.0,0.0
output_sd3_m_800_2,123,5.0,4.2,5.0,4.0,20.0
output_sd3_m_800_2,124,3.33,2.0,4.17,2.0,8.34
output_sd3_m_800_2,125,4.65,3.2,5.0,3.0,15.0
output_sd3_m_800_2,126,1.25,3.0,1.25,3.0,3.75
output_sd3_m_800_2,127,3.0,2.5,3.0,2.0,6.0
output_sd3_m_800_2,128,2.85,2.8,3.0,3.0,9.0
output_sd3_m_800_2,129,2.0,2.8,2.0,3.0,6.0
output_sd3_m_800_2,130,1.0,3.5,1.0,4.0,4.0
output_sd3_m_800_2,131,2.0,3.0,2.0,3.0,6.0
output_sd3_m_800_2,132,4.0,3.5,4.0,4.0,16.0
output_sd3_m_800_2,133,4.0,4.5,4.0,4.0,16.0
output_sd3_m_800_2,134,4.0,2.5,4.0,2.0,8.0
output_sd3_m_800_2,135,4.0,2.5,4.0,2.0,8.0
output_sd3_m_800_2,136,3.0,3.2,3.0,3.0,9.0
output_sd3_m_800_2,137,1.75,2.5,2.5,2.0,5.0
output_sd3_m_800_2,138,4.17,4.2,4.17,4.0,16.68
output_sd3_m_800_2,139,3.0,2.5,3.0,2.0,6.0
output_sd3_m_800_2,140,1.0,5.0,1.0,5.0,5.0
output_sd3_m_800_2,141,1.67,2.5,1.67,2.0,3.34
output_sd3_m_800_2,142,4.0,3.5,4.0,4.0,16.0
output_sd3_m_800_2,143,5.0,4.0,5.0,4.0,20.0
output_sd3_m_800_2,144,4.0,3.8,4.0,4.0,16.0
output_sd3_m_800_2,145,3.57,4.2,3.57,4.0,14.28
output_sd3_m_800_2,146,4.17,4.2,4.17,4.0,16.68
output_sd3_m_800_2,147,5.0,2.0,5.0,2.0,10.0
output_sd3_m_800_2,148,5.0,4.5,5.0,4.0,20.0
output_sd3_m_800_2,149,3.0,3.2,3.0,3.0,9.0
output_sd3_m_800_2,150,5.0,3.2,5.0,3.0,15.0
output_sd3_m_800_2,151,5.0,3.8,5.0,4.0,20.0
output_sd3_m_800_2,152,5.0,3.8,5.0,4.0,20.0
output_sd3_m_800_2,153,4.0,2.5,4.0,2.0,8.0
output_sd3_m_800_2,154,5.0,4.0,5.0,4.0,20.0
output_sd3_m_800_2,155,5.0,5.0,5.0,5.0,25.0
output_sd3_m_800_2,156,4.0,4.5,4.0,4.0,16.0
output_sd3_m_800_2,157,3.95,3.5,4.0,4.0,16.0
output_sd3_m_800_2,158,4.17,4.8,4.17,5.0,20.85
output_sd3_m_800_2,159,2.0,4.2,2.0,4.0,8.0
output_sd3_m_800_2,160,4.0,3.5,4.0,4.0,16.0
output_sd3_m_800_2,161,4.0,3.5,4.0,4.0,16.0
output_sd3_m_800_2,162,5.0,4.2,5.0,4.0,20.0
output_sd3_m_800_2,163,2.0,1.5,2.0,2.0,4.0
output_sd3_m_800_2,164,3.33,3.5,3.33,4.0,13.32
output_sd3_m_800_2,165,1.75,2.5,5.0,2.0,10.0
output_sd3_m_800_2,166,5.0,2.5,4.0,2.0,8.0
output_sd3_m_800_2,167,3.0,2.0,3.0,2.0,6.0
output_sd3_m_800_2,168,5.0,3.8,5.0,4.0,20.0
output_sd3_m_800_2,169,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,170,4.0,3.5,4.0,4.0,16.0
output_sd3_m_800_2,171,5.0,2.5,5.0,2.0,10.0
output_sd3_m_800_2,172,5.0,4.2,5.0,4.0,20.0
output_sd3_m_800_2,173,3.0,3.2,3.0,3.0,9.0
output_sd3_m_800_2,174,4.17,5.0,4.17,5.0,20.85
output_sd3_m_800_2,175,4.0,4.2,4.0,4.0,16.0
output_sd3_m_800_2,176,2.5,3.8,2.5,4.0,10.0
output_sd3_m_800_2,177,3.21,4.2,5.0,4.0,20.0
output_sd3_m_800_2,178,0.0,0.0,5.0,0.0,0.0
output_sd3_m_800_2,179,4.0,3.8,4.0,4.0,16.0
output_sd3_m_800_2,180,3.0,3.2,3.0,3.0,9.0
output_sd3_m_800_2,181,4.17,4.2,4.17,4.0,16.68
output_sd3_m_800_2,182,3.8,2.8,2.5,3.0,7.5
output_sd3_m_800_2,183,5.0,3.8,5.0,4.0,20.0
output_sd3_m_800_2,184,4.17,3.6,4.17,4.0,16.68
output_sd3_m_800_2,185,3.0,4.2,3.0,4.0,12.0
output_sd3_m_800_2,186,5.0,4.0,5.0,4.0,20.0
output_sd3_m_800_2,187,4.3,2.8,5.0,3.0,15.0
output_sd3_m_800_2,188,1.79,2.5,3.33,2.0,6.66
output_sd3_m_800_2,189,4.0,3.5,4.0,4.0,16.0
output_sd3_m_800_2,190,4.1,2.5,5.0,2.0,10.0
output_sd3_m_800_2,191,4.0,2.8,5.0,3.0,15.0
output_sd3_m_800_2,192,2.0,3.0,2.0,3.0,6.0
output_sd3_m_800_2,193,5.0,2.8,5.0,3.0,15.0
output_sd3_m_800_2,194,4.0,3.0,4.0,3.0,12.0
output_sd3_m_800_2,195,5.0,4.0,5.0,4.0,20.0
output_sd3_m_800_2,196,0.83,4.8,0.83,5.0,4.15
output_sd3_m_800_2,197,5.0,4.2,5.0,4.0,20.0
output_sd3_m_800_2,198,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,199,3.7,3.2,4.0,3.0,12.0
output_sd3_m_800_2,200,2.0,4.2,2.0,4.0,8.0
output_sd3_m_800_2,201,4.17,2.0,4.17,2.0,8.34
output_sd3_m_800_2,202,0.83,4.2,0.83,4.0,3.32
output_sd3_m_800_2,203,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,204,5.0,5.0,5.0,5.0,25.0
output_sd3_m_800_2,205,4.17,3.2,4.17,3.0,12.51
output_sd3_m_800_2,206,3.0,3.0,3.0,3.0,9.0
output_sd3_m_800_2,207,4.29,3.5,4.29,4.0,17.16
output_sd3_m_800_2,208,4.17,4.0,4.17,4.0,16.68
output_sd3_m_800_2,209,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,210,4.5,3.2,4.17,3.0,12.51
output_sd3_m_800_2,211,4.17,4.2,4.17,4.0,16.68
output_sd3_m_800_2,212,3.12,4.2,3.12,4.0,12.48
output_sd3_m_800_2,213,5.0,5.0,5.0,5.0,25.0
output_sd3_m_800_2,214,5.0,5.0,5.0,5.0,25.0
output_sd3_m_800_2,215,3.57,4.2,3.57,4.0,14.28
output_sd3_m_800_2,216,3.33,4.2,3.33,4.0,13.32
output_sd3_m_800_2,217,2.5,2.5,2.5,2.0,5.0
output_sd3_m_800_2,218,3.93,4.5,3.57,4.0,14.28
output_sd3_m_800_2,219,2.5,4.2,2.5,4.0,10.0
output_sd3_m_800_2,220,3.57,4.2,3.57,4.0,14.28
output_sd3_m_800_2,221,4.17,3.5,4.17,4.0,16.68
output_sd3_m_800_2,222,4.14,4.2,4.29,4.0,17.16
output_sd3_m_800_2,223,1.67,2.5,1.67,2.0,3.34
output_sd3_m_800_2,224,3.75,4.2,3.75,4.0,15.0
output_sd3_m_800_2,225,4.29,2.0,4.29,2.0,8.58
output_sd3_m_800_2,226,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,227,5.0,3.8,5.0,4.0,20.0
output_sd3_m_800_2,228,5.0,4.9,5.0,5.0,25.0
output_sd3_m_800_2,229,4.17,4.8,4.17,5.0,20.85
output_sd3_m_800_2,230,1.12,2.5,2.5,2.0,5.0
output_sd3_m_800_2,231,4.29,3.8,4.29,4.0,17.16
output_sd3_m_800_2,232,5.0,4.8,5.0,5.0,25.0
output_sd3_m_800_2,233,5.0,5.0,5.0,5.0,25.0
output_sd3_m_800_2,234,3.75,2.0,4.17,2.0,8.34
output_sd3_m_800_2,235,2.86,3.2,4.29,3.0,12.87
output_sd3_m_800_2,236,4.29,3.2,4.29,3.0,12.87
output_sd3_m_800_2,237,4.17,5.0,4.17,5.0,20.85
output_sd3_m_800_2,238,3.0,3.2,3.0,3.0,9.0
output_sd3_m_800_2,239,4.17,2.5,4.17,2.0,8.34
output_sd3_m_800_2,240,3.0,4.8,3.0,5.0,15.0
output_sd3_m_800_2,241,4.29,3.8,4.29,4.0,17.16
output_sd3_m_800_2,242,4.17,2.0,4.17,2.0,8.34
output_sd3_m_800_2,243,4.29,2.0,4.29,2.0,8.58
output_sd3_m_800_2,244,3.0,4.2,3.0,4.0,12.0
output_sd3_m_800_2,245,2.88,2.5,3.33,2.0,6.66
output_sd3_m_800_2,246,4.33,4.2,4.0,4.0,16.0
output_sd3_m_800_2,247,4.17,3.8,4.17,4.0,16.68
output_sd3_m_800_2,248,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,249,3.33,4.5,3.33,4.0,13.32
output_sd3_m_800_2,250,1.67,2.5,1.67,2.0,3.34
output_sd3_m_800_2,251,2.0,3.5,2.0,4.0,8.0
output_sd3_m_800_2,252,1.85,2.5,2.0,2.0,4.0
output_sd3_m_800_2,253,3.5,2.5,3.33,2.0,6.66
output_sd3_m_800_2,254,5.0,5.0,5.0,5.0,25.0
output_sd3_m_800_2,255,4.29,2.5,4.29,2.0,8.58
output_sd3_m_800_2,256,4.14,3.0,4.29,3.0,12.87
output_sd3_m_800_2,257,2.86,3.5,2.86,4.0,11.44
output_sd3_m_800_2,258,4.0,4.8,4.0,5.0,20.0
output_sd3_m_800_2,259,2.0,2.8,2.0,3.0,6.0
output_sd3_m_800_2,260,1.0,1.8,1.0,2.0,2.0
output_sd3_m_800_2,261,3.89,3.2,3.33,3.0,9.99
output_sd3_m_800_2,262,4.5,2.5,4.0,2.0,8.0
output_sd3_m_800_2,263,1.43,4.8,1.43,5.0,7.15
output_sd3_m_800_2,264,4.29,3.2,4.29,3.0,12.87
output_sd3_m_800_2,265,4.0,2.5,4.0,2.0,8.0
output_sd3_m_800_2,266,3.0,3.8,3.0,4.0,12.0
output_sd3_m_800_2,267,4.29,2.5,4.29,2.0,8.58
output_sd3_m_800_2,268,4.0,3.5,4.0,4.0,16.0
output_sd3_m_800_2,269,2.5,3.5,2.5,4.0,10.0
output_sd3_m_800_2,270,5.0,3.0,5.0,3.0,15.0
output_sd3_m_800_2,271,4.29,2.2,4.29,2.0,8.58
output_sd3_m_800_2,272,2.0,2.5,5.0,2.0,10.0
output_sd3_m_800_2,273,3.33,3.5,3.33,4.0,13.32
output_sd3_m_800_2,274,2.71,3.7,2.14,4.0,8.56
output_sd3_m_800_2,275,4.5,3.2,4.38,3.0,13.14
output_sd3_m_800_2,276,3.33,3.2,3.33,3.0,9.99
output_sd3_m_800_2,277,3.12,4.8,3.12,5.0,15.6
output_sd3_m_800_2,278,3.33,2.5,3.33,2.0,6.66
output_sd3_m_800_2,279,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,280,2.5,3.5,2.5,4.0,10.0
output_sd3_m_800_2,281,3.33,4.5,3.33,4.0,13.32
output_sd3_m_800_2,282,5.0,3.8,5.0,4.0,20.0
output_sd3_m_800_2,283,2.5,2.5,2.5,2.0,5.0
output_sd3_m_800_2,284,2.5,2.5,2.5,2.0,5.0
output_sd3_m_800_2,285,4.17,2.5,4.17,2.0,8.34
output_sd3_m_800_2,286,4.5,4.3,4.0,4.0,16.0
output_sd3_m_800_2,287,4.17,3.5,4.17,4.0,16.68
output_sd3_m_800_2,288,3.0,1.8,3.0,2.0,6.0
output_sd3_m_800_2,289,3.5,3.8,3.0,4.0,12.0
output_sd3_m_800_2,290,2.5,4.9,1.67,5.0,8.35
output_sd3_m_800_2,291,5.0,3.8,5.0,4.0,20.0
output_sd3_m_800_2,292,5.0,5.0,5.0,5.0,25.0
output_sd3_m_800_2,293,5.0,4.8,5.0,5.0,25.0
output_sd3_m_800_2,294,4.29,3.2,4.29,3.0,12.87
output_sd3_m_800_2,295,4.17,3.2,4.17,3.0,12.51
output_sd3_m_800_2,296,4.17,4.2,4.17,4.0,16.68
output_sd3_m_800_2,297,2.86,4.2,2.86,4.0,11.44
output_sd3_m_800_2,298,3.33,2.8,3.33,3.0,9.99
output_sd3_m_800_2,299,3.93,4.2,4.29,4.0,17.16
output_sd3_m_800_2,300,2.5,3.5,2.5,4.0,10.0
output_sd3_m_800_2,301,3.75,3.2,3.75,3.0,11.25
output_sd3_m_800_2,302,1.67,4.5,1.67,4.0,6.68
output_sd3_m_800_2,303,3.33,2.0,4.44,2.0,8.88
output_sd3_m_800_2,304,0.0,0.0,4.29,0.0,0.0
output_sd3_m_800_2,305,3.33,4.2,3.33,4.0,13.32
output_sd3_m_800_2,306,1.67,2.8,1.67,3.0,5.01
output_sd3_m_800_2,307,3.33,4.2,3.33,4.0,13.32
output_sd3_m_800_2,308,4.44,3.5,4.44,4.0,17.76
output_sd3_m_800_2,309,0.83,3.5,0.83,4.0,3.32
output_sd3_m_800_2,310,4.17,3.8,4.17,4.0,16.68
output_sd3_m_800_2,311,2.12,4.5,5.0,4.0,20.0
output_sd3_m_800_2,312,3.75,2.0,3.75,2.0,7.5
output_sd3_m_800_2,313,3.75,2.8,3.75,3.0,11.25
output_sd3_m_800_2,314,3.26,3.2,2.5,3.0,7.5
output_sd3_m_800_2,315,4.38,3.5,4.38,4.0,17.52
output_sd3_m_800_2,316,4.17,2.5,4.17,2.0,8.34
output_sd3_m_800_2,317,4.44,4.2,4.44,4.0,17.76
output_sd3_m_800_2,318,4.17,2.5,4.17,2.0,8.34
output_sd3_m_800_2,319,3.93,4.2,3.57,4.0,14.28
output_sd3_m_800_2,320,4.38,3.5,4.38,4.0,17.52
output_sd3_m_800_2,321,2.86,1.8,2.86,2.0,5.72
output_sd3_m_800_2,322,4.17,3.0,4.17,3.0,12.51
output_sd3_m_800_2,323,2.86,4.2,2.86,4.0,11.44
output_sd3_m_800_2,324,2.71,2.5,3.57,2.0,7.14
output_sd3_m_800_2,325,2.78,3.5,2.78,4.0,11.12
output_sd3_m_800_2,326,1.67,4.8,1.67,5.0,8.35
output_sd3_m_800_2,327,2.14,1.8,2.14,2.0,4.28
output_sd3_m_800_2,328,2.15,2.5,2.5,2.0,5.0
output_sd3_m_800_2,329,4.38,3.2,4.38,3.0,13.14
output_sd3_m_800_2,330,1.5,1.5,2.5,2.0,5.0
output_sd3_m_800_2,331,0.0,1.5,0.0,2.0,0.0
output_sd3_m_800_2,332,5.0,4.3,5.0,4.0,20.0
output_sd3_m_800_2,333,5.0,4.5,5.0,4.0,20.0
output_sd3_m_800_2,334,5.0,3.2,5.0,3.0,15.0
output_sd3_m_800_2,335,2.14,3.8,2.14,4.0,8.56
output_sd3_m_800_2,336,2.17,4.2,3.33,4.0,13.32
output_sd3_m_800_2,337,3.12,4.2,3.12,4.0,12.48
output_sd3_m_800_2,338,4.29,3.2,4.29,3.0,12.87
output_sd3_m_800_2,339,1.88,3.2,1.88,3.0,5.64
output_sd3_m_800_2,340,4.92,3.2,5.0,3.0,15.0
output_sd3_m_800_2,341,3.75,3.5,3.75,4.0,15.0
output_sd3_m_800_2,342,3.75,3.2,3.75,3.0,11.25
output_sd3_m_800_2,343,2.78,3.5,2.78,4.0,11.12
output_sd3_m_800_2,344,5.0,4.8,5.0,5.0,25.0
output_sd3_m_800_2,345,5.0,2.0,5.0,2.0,10.0
output_sd3_m_800_2,346,4.38,4.2,4.38,4.0,17.52
output_sd3_m_800_2,347,3.33,2.0,3.33,2.0,6.66
output_sd3_m_800_2,348,2.31,3.8,3.12,4.0,12.48
output_sd3_m_800_2,349,4.38,3.5,4.38,4.0,17.52
output_sd3_m_800_2,350,2.86,2.0,2.86,2.0,5.72
output_sd3_m_800_2,351,2.0,2.5,3.12,2.0,6.24
output_sd3_m_800_2,352,5.0,4.7,5.0,5.0,25.0
output_sd3_m_800_2,353,3.33,2.8,3.33,3.0,9.99
output_sd3_m_800_2,354,3.33,3.5,3.33,4.0,13.32
output_sd3_m_800_2,355,4.38,4.2,4.38,4.0,17.52
output_sd3_m_800_2,356,3.12,4.2,3.12,4.0,12.48
output_sd3_m_800_2,357,3.89,4.5,3.89,4.0,15.56
output_sd3_m_800_2,358,4.38,3.5,4.38,4.0,17.52
output_sd3_m_800_2,359,4.29,2.0,5.0,2.0,10.0
output_sd3_m_800_2,360,4.29,3.8,4.29,4.0,17.16
output_sd3_m_800_2,361,5.0,3.8,5.0,4.0,20.0
output_sd3_m_800_2,362,5.0,4.2,5.0,4.0,20.0
output_sd3_m_800_2,363,2.5,3.2,3.33,3.0,9.99
output_sd3_m_800_2,364,3.57,3.2,3.57,3.0,10.71
output_sd3_m_800_2,365,0.0,1.5,0.0,2.0,0.0
output_sd3_m_800_2,366,4.17,2.5,4.17,2.0,8.34
output_sd3_m_800_2,367,4.29,4.8,4.29,5.0,21.45
output_sd3_m_800_2,368,4.44,4.2,4.44,4.0,17.76
output_sd3_m_800_2,369,3.93,2.5,3.57,2.0,7.14
output_sd3_m_800_2,370,3.33,3.8,3.33,4.0,13.32
output_sd3_m_800_2,371,5.0,4.9,5.0,5.0,25.0
output_sd3_m_800_2,372,3.38,3.5,3.12,4.0,12.48
output_sd3_m_800_2,373,2.86,2.8,2.86,3.0,8.58
output_sd3_m_800_2,374,4.44,3.2,4.44,3.0,13.32
output_sd3_m_800_2,375,0.83,1.5,4.17,2.0,8.34
output_sd3_m_800_2,376,3.0,3.2,3.33,3.0,9.99
output_sd3_m_800_2,377,1.62,2.5,5.0,2.0,10.0
output_sd3_m_800_2,378,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,379,3.58,4.8,3.33,5.0,16.65
output_sd3_m_800_2,380,4.38,4.8,4.38,5.0,21.9
output_sd3_m_800_2,381,3.94,3.0,3.75,3.0,11.25
output_sd3_m_800_2,382,1.67,4.2,1.67,4.0,6.68
output_sd3_m_800_2,383,3.44,3.2,3.12,3.0,9.36
output_sd3_m_800_2,384,3.57,4.2,3.57,4.0,14.28
output_sd3_m_800_2,385,5.0,4.8,5.0,5.0,25.0
output_sd3_m_800_2,386,3.75,2.8,3.75,3.0,11.25
output_sd3_m_800_2,387,4.0,2.8,4.38,3.0,13.14
output_sd3_m_800_2,388,3.75,2.0,3.75,2.0,7.5
output_sd3_m_800_2,389,2.5,2.8,2.5,3.0,7.5
output_sd3_m_800_2,390,3.25,3.5,4.38,4.0,17.52
output_sd3_m_800_2,391,2.0,3.2,2.86,3.0,8.58
output_sd3_m_800_2,392,4.14,3.2,2.5,3.0,7.5
output_sd3_m_800_2,393,4.44,4.6,4.44,5.0,22.2
output_sd3_m_800_2,394,3.12,3.8,3.12,4.0,12.48
output_sd3_m_800_2,395,2.92,4.2,2.5,4.0,10.0
output_sd3_m_800_2,396,4.38,3.8,4.38,4.0,17.52
output_sd3_m_800_2,397,3.89,2.5,3.89,2.0,7.78
output_sd3_m_800_2,398,1.75,2.2,3.12,2.0,6.24
output_sd3_m_800_2,399,3.57,3.5,3.57,4.0,14.28
output_sd3_m_800_2,400,3.38,3.2,3.12,3.0,9.36
output_sd3_m_800_2,401,3.5,4.2,3.5,4.0,14.0
output_sd3_m_800_2,402,2.5,4.8,2.5,5.0,12.5
output_sd3_m_800_2,403,3.0,4.2,3.0,4.0,12.0
output_sd3_m_800_2,404,5.0,3.8,5.0,4.0,20.0
output_sd3_m_800_2,405,3.19,2.5,3.12,2.0,6.24
output_sd3_m_800_2,407,2.78,2.5,2.78,2.0,5.56
output_sd3_m_800_2,408,4.44,4.2,4.44,4.0,17.76
output_sd3_m_800_2,412,3.12,3.2,3.12,3.0,9.36
output_sd3_m_800_2,414,2.81,2.5,2.5,2.0,5.0
output_sd3_m_800_2,417,2.86,3.2,2.86,3.0,8.58
output_sd3_m_800_2,418,3.33,3.5,3.33,4.0,13.32
