image_id,output_DiT_val_1_alignment_score,output_DiT_val_1_artifact_score,output_DiT_val_2_alignment_score,output_DiT_val_2_artifact_score,output_DiT_val_3_alignment_score,output_DiT_val_3_artifact_score,alignment_score_mean,alignment_score_std,alignment_score_range,alignment_score_min,alignment_score_max,artifact_score_mean,artifact_score_std,artifact_score_range,artifact_score_min,artifact_score_max
000321,2.85,3.42,1.85,3.42,2.15,3.85,2.283333333333333,0.41899350299921784,1.0,1.85,2.85,3.563333333333333,0.20270394394014368,0.43000000000000016,3.42,3.85
000322,2.85,3.2,2.85,3.12,2.15,2.85,2.6166666666666667,0.32998316455372223,0.7000000000000002,2.15,2.85,3.0566666666666666,0.1497405163014414,0.3500000000000001,2.85,3.2
000323,4.15,1.5,4.29,0.1,4.29,0.1,4.243333333333333,0.06599663291074429,0.13999999999999968,4.15,4.29,0.5666666666666668,0.6599663291074443,1.4,0.1,1.5
000324,4.85,3.2,4.75,3.85,4.65,3.2,4.75,0.08164965809277232,0.1999999999999993,4.65,4.85,3.4166666666666665,0.30641293851417056,0.6499999999999999,3.2,3.85
000325,4.85,2.1,3.82,2.15,2.15,3.85,3.606666666666667,1.1125446308151217,2.6999999999999997,2.15,4.85,2.6999999999999997,0.8134289561274953,1.75,2.1,3.85
000326,3.82,1.47,3.65,1.55,3.82,1.47,3.763333333333333,0.08013876853447535,0.16999999999999993,3.65,3.82,1.4966666666666668,0.03771236166328257,0.08000000000000007,1.47,1.55
000327,4.65,3.85,4.65,4.2,2.85,1.42,4.05,0.8485281374238571,1.8000000000000003,2.85,4.65,3.1566666666666667,1.2362937443108828,2.7800000000000002,1.42,4.2
000328,4.25,3.85,4.2,3.1,2.15,3.2,3.533333333333333,0.9783773414292781,2.1,2.15,4.25,3.3833333333333333,0.332498955721,0.75,3.1,3.85
000329,2.45,2.15,3.42,2.85,3.42,2.15,3.0966666666666662,0.4572623851673006,0.9699999999999998,2.45,3.42,2.3833333333333333,0.32998316455372223,0.7000000000000002,2.15,2.85
000330,4.35,1.5,3.82,1.5,4.65,1.5,4.273333333333333,0.3431552936434985,0.8300000000000005,3.82,4.65,1.5,0.0,0.0,1.5,1.5
000331,5.0,5.0,5.0,5.0,4.85,1.5,4.95,0.07071067811865492,0.15000000000000036,4.85,5.0,3.8333333333333335,1.649915822768611,3.5,1.5,5.0
000332,4.15,1.5,4.85,2.15,4.75,3.82,4.583333333333333,0.3091206165165232,0.6999999999999993,4.15,4.85,2.4899999999999998,0.9771727926352977,2.32,1.5,3.82
000333,3.85,1.5,4.85,1.5,4.29,3.7,4.329999999999999,0.40922691341927464,0.9999999999999996,3.85,4.85,2.2333333333333334,1.0370899457402698,2.2,1.5,3.7
000334,4.25,3.15,4.2,3.8,4.2,2.8,4.216666666666666,0.0235702260395515,0.04999999999999982,4.2,4.25,3.25,0.4143267631552018,1.0,2.8,3.8
000335,5.0,5.0,4.92,4.85,4.85,2.15,4.923333333333333,0.061282587702834256,0.15000000000000036,4.85,5.0,4.0,1.3095800853708794,2.85,2.15,5.0
000336,4.85,3.75,4.92,4.15,4.85,4.9,4.873333333333333,0.03299831645537235,0.07000000000000028,4.85,4.92,4.266666666666667,0.4766783215358365,1.1500000000000004,3.75,4.9
000337,3.82,2.47,4.52,2.38,4.23,2.87,4.19,0.28717010057919784,0.6999999999999997,3.82,4.52,2.5733333333333333,0.21296843793284387,0.4900000000000002,2.38,2.87
000338,4.52,3.18,3.82,2.47,4.75,2.25,4.363333333333333,0.3955024933198554,0.9300000000000002,3.82,4.75,2.6333333333333333,0.39684869772860404,0.9300000000000002,2.25,3.18
000339,4.92,4.85,4.85,3.2,4.25,1.5,4.673333333333333,0.3007028803025042,0.6699999999999999,4.25,4.92,3.1833333333333336,1.3676825492619094,3.3499999999999996,1.5,4.85
000340,4.35,3.82,4.72,3.85,4.2,2.8,4.423333333333333,0.21853044537445004,0.5199999999999996,4.2,4.72,3.4899999999999998,0.48805737367649726,1.0500000000000003,2.8,3.85
000341,4.85,3.75,4.32,3.78,4.85,3.8,4.673333333333333,0.2498443960192465,0.5299999999999994,4.32,4.85,3.776666666666666,0.020548046676563177,0.04999999999999982,3.75,3.8
000342,4.72,2.65,4.64,2.25,4.85,3.65,4.736666666666666,0.08653836657164778,0.20999999999999996,4.64,4.85,2.85,0.5887840577551897,1.4,2.25,3.65
000343,4.72,3.85,4.65,2.85,4.12,3.28,4.496666666666667,0.26787227470485914,0.5999999999999996,4.12,4.72,3.3266666666666667,0.40957973040124385,1.0,2.85,3.85
000344,4.25,2.85,4.65,2.15,4.2,1.5,4.366666666666667,0.20138409955990966,0.4500000000000002,4.2,4.65,2.1666666666666665,0.5512611802847076,1.35,1.5,2.85
000345,4.32,2.85,4.65,3.2,4.65,2.85,4.54,0.1555634918610405,0.33000000000000007,4.32,4.65,2.966666666666667,0.16499158227686112,0.3500000000000001,2.85,3.2
000346,3.42,2.85,3.82,2.15,4.2,3.8,3.813333333333334,0.3184685576665651,0.7800000000000002,3.42,4.2,2.9333333333333336,0.6761820925033598,1.65,2.15,3.8
000347,4.65,3.82,4.72,2.35,4.12,2.85,4.496666666666667,0.26787227470485914,0.5999999999999996,4.12,4.72,3.0066666666666664,0.610264059422003,1.4699999999999998,2.35,3.82
000348,1.25,1.83,0.15,1.25,0.15,0.25,0.5166666666666666,0.5185449728701349,1.1,0.15,1.25,1.11,0.652584604987481,1.58,0.25,1.83
000349,4.72,3.85,4.32,2.18,4.32,2.87,4.453333333333333,0.18856180831641242,0.39999999999999947,4.32,4.72,2.966666666666667,0.6851925925525529,1.67,2.18,3.85
000350,4.65,1.5,4.85,1.5,4.65,1.5,4.716666666666667,0.094280904158206,0.1999999999999993,4.65,4.85,1.5,0.0,0.0,1.5,1.5
000351,4.25,1.5,4.65,1.5,4.85,1.5,4.583333333333333,0.24944382578492935,0.5999999999999996,4.25,4.85,1.5,0.0,0.0,1.5,1.5
000352,3.28,1.5,4.35,2.15,3.65,1.5,3.76,0.44369659303026726,1.0699999999999998,3.28,4.35,1.7166666666666668,0.30641293851417056,0.6499999999999999,1.5,2.15
000353,3.75,2.3,2.85,1.5,3.82,2.47,3.473333333333333,0.44168867869675904,0.9699999999999998,2.85,3.82,2.09,0.4229263135188761,0.9700000000000002,1.5,2.47
000354,4.75,1.5,4.25,1.5,3.82,1.5,4.273333333333333,0.38002923864121596,0.9300000000000002,3.82,4.75,1.5,0.0,0.0,1.5,1.5
000355,4.25,1.5,4.25,3.15,4.85,2.15,4.45,0.28284271247461884,0.5999999999999996,4.25,4.85,2.266666666666667,0.6786424357167444,1.65,1.5,3.15
000356,4.67,3.0,4.65,3.0,4.85,3.0,4.723333333333334,0.08993825042154668,0.1999999999999993,4.65,4.85,3.0,0.0,0.0,3.0,3.0
000357,4.85,3.72,4.85,3.2,4.85,3.72,4.85,0.0,0.0,4.85,4.85,3.546666666666667,0.2451303508113365,0.52,3.2,3.72
000358,4.25,2.15,4.35,3.85,4.12,1.5,4.239999999999999,0.09416297927883671,0.22999999999999954,4.12,4.35,2.5,0.9907909298467901,2.35,1.5,3.85
000359,4.85,3.0,4.85,3.0,4.85,3.0,4.85,0.0,0.0,4.85,4.85,3.0,0.0,0.0,3.0,3.0
000360,4.65,4.2,4.65,3.82,4.2,2.8,4.5,0.21213203435596434,0.4500000000000002,4.2,4.65,3.606666666666667,0.5911194652709572,1.4000000000000004,2.8,4.2
000361,4.65,3.85,4.12,2.85,4.75,3.85,4.506666666666667,0.2764456948882044,0.6299999999999999,4.12,4.75,3.516666666666667,0.4714045207910317,1.0,2.85,3.85
000362,4.2,1.8,4.2,1.8,2.15,1.25,3.516666666666667,0.9663792676216151,2.0500000000000003,2.15,4.2,1.6166666666666665,0.25927248643506745,0.55,1.25,1.8
000363,4.12,2.85,3.85,2.15,4.12,2.85,4.03,0.12727922061357858,0.27,3.85,4.12,2.6166666666666667,0.32998316455372223,0.7000000000000002,2.15,2.85
000364,4.12,3.78,4.12,3.78,4.25,3.85,4.163333333333333,0.06128258770283406,0.1299999999999999,4.12,4.25,3.8033333333333332,0.03299831645537235,0.07000000000000028,3.78,3.85
000365,1.25,1.15,1.85,1.25,3.25,2.85,2.1166666666666667,0.8379870059984357,2.0,1.25,3.25,1.75,0.7788880963698616,1.7000000000000002,1.15,2.85
000366,4.95,4.85,4.85,4.6,4.75,3.85,4.8500000000000005,0.08164965809277268,0.20000000000000018,4.75,4.95,4.433333333333333,0.4249182927993985,0.9999999999999996,3.85,4.85
000368,4.35,3.82,4.35,3.85,4.65,3.85,4.45,0.14142135623730984,0.3000000000000007,4.35,4.65,3.84,0.014142135623731067,0.03000000000000025,3.82,3.85
000369,4.12,2.85,4.65,3.82,4.12,2.87,4.296666666666667,0.2498443960192469,0.5300000000000002,4.12,4.65,3.1799999999999997,0.45262199092252087,0.9699999999999998,2.85,3.82
000370,3.65,2.85,4.65,2.85,3.85,2.15,4.05,0.43204937989385755,1.0000000000000004,3.65,4.65,2.6166666666666667,0.32998316455372223,0.7000000000000002,2.15,2.85
000371,3.82,1.47,1.85,1.2,3.82,2.47,3.1633333333333336,0.9286669059583323,1.9699999999999998,1.85,3.82,1.7133333333333336,0.546280351305282,1.2700000000000002,1.2,2.47
000372,4.65,3.85,4.35,3.12,4.65,3.85,4.55,0.14142135623730984,0.3000000000000007,4.35,4.65,3.606666666666667,0.34412530017745313,0.73,3.12,3.85
000373,4.65,3.82,4.35,2.15,4.65,3.12,4.55,0.14142135623730984,0.3000000000000007,4.35,4.65,3.03,0.6847383928674269,1.67,2.15,3.82
000374,4.44,1.75,3.82,2.15,4.12,2.35,4.126666666666666,0.25315783394730057,0.6200000000000006,3.82,4.44,2.0833333333333335,0.24944382578492946,0.6000000000000001,1.75,2.35
000375,4.23,3.17,3.82,3.45,3.82,2.15,3.956666666666667,0.19327585352432328,0.4100000000000006,3.82,4.23,2.9233333333333333,0.5586491644036434,1.3000000000000003,2.15,3.45
000376,4.85,3.75,4.75,3.85,4.85,3.75,4.816666666666666,0.047140452079103,0.09999999999999964,4.75,4.85,3.783333333333333,0.047140452079103216,0.10000000000000009,3.75,3.85
000377,4.67,3.85,4.35,3.1,4.75,3.85,4.59,0.1728197519575431,0.40000000000000036,4.35,4.75,3.6,0.3535533905932738,0.75,3.1,3.85
000378,4.12,2.85,4.2,3.5,4.35,2.65,4.223333333333334,0.09533566430716706,0.22999999999999954,4.12,4.35,3.0,0.362859017617954,0.8500000000000001,2.65,3.5
000379,4.35,2.45,4.12,1.35,4.65,3.85,4.373333333333333,0.21699974398346403,0.5300000000000002,4.12,4.65,2.5500000000000003,1.023067283548187,2.5,1.35,3.85
000380,4.75,1.5,3.82,1.5,3.82,1.47,4.13,0.4384062043356595,0.9300000000000002,3.82,4.75,1.49,0.014142135623730965,0.030000000000000027,1.47,1.5
000381,3.85,2.15,4.2,2.8,4.25,1.85,4.1000000000000005,0.17795130420052185,0.3999999999999999,3.85,4.25,2.266666666666666,0.39651257511234383,0.9499999999999997,1.85,2.8
000382,2.45,1.85,4.2,3.1,4.23,2.87,3.626666666666667,0.8321191154048934,1.7800000000000002,2.45,4.23,2.606666666666667,0.5432208472517314,1.25,1.85,3.1
000383,1.85,0.15,2.85,1.2,2.15,0.85,2.283333333333333,0.41899350299921784,1.0,1.85,2.85,0.7333333333333333,0.4365266951236265,1.05,0.15,1.2
000384,1.25,1.8,0.62,0.45,0.56,0.4,0.81,0.3120897306865447,0.69,0.56,1.25,0.8833333333333333,0.6485025486114573,1.4,0.4,1.8
000385,4.25,1.85,3.82,2.15,3.25,1.85,3.7733333333333334,0.4095797304012438,1.0,3.25,4.25,1.95,0.14142135623730942,0.2999999999999998,1.85,2.15
000386,4.25,2.85,4.12,2.38,4.12,3.45,4.163333333333334,0.06128258770283406,0.1299999999999999,4.12,4.25,2.893333333333333,0.4378990243829685,1.0700000000000003,2.38,3.45
000387,2.85,2.15,2.85,3.72,2.15,3.2,2.6166666666666667,0.32998316455372223,0.7000000000000002,2.15,2.85,3.0233333333333334,0.6530101241345515,1.5700000000000003,2.15,3.72
000388,4.72,1.5,2.15,1.5,4.85,1.5,3.9066666666666663,1.2432841813340807,2.6999999999999997,2.15,4.85,1.5,0.0,0.0,1.5,1.5
000389,4.12,2.85,4.2,2.8,4.35,2.75,4.223333333333334,0.09533566430716706,0.22999999999999954,4.12,4.35,2.8000000000000003,0.04082482904638634,0.10000000000000009,2.75,2.85
000390,3.25,2.15,3.42,2.85,2.85,1.75,3.1733333333333333,0.23893281249943227,0.5699999999999998,2.85,3.42,2.25,0.45460605656619524,1.1,1.75,2.85
000391,3.25,2.15,3.25,2.75,3.82,2.15,3.44,0.268700576850888,0.5699999999999998,3.25,3.82,2.35,0.28284271247461906,0.6000000000000001,2.15,2.75
000392,3.75,2.65,2.85,2.15,2.15,1.85,2.9166666666666665,0.6548960901462834,1.6,2.15,3.75,2.216666666666667,0.3299831645537221,0.7999999999999998,1.85,2.65
000393,3.75,2.85,4.12,3.68,4.12,3.85,3.9966666666666666,0.17441967269268177,0.3700000000000001,3.75,4.12,3.4600000000000004,0.4368828981164937,1.0,2.85,3.85
000394,3.25,2.85,3.25,2.15,3.82,2.15,3.44,0.268700576850888,0.5699999999999998,3.25,3.82,2.3833333333333333,0.32998316455372223,0.7000000000000002,2.15,2.85
000395,4.85,4.92,4.85,3.65,3.67,3.85,4.456666666666666,0.5562573345334172,1.1799999999999997,3.67,4.85,4.14,0.5575541827182957,1.27,3.65,4.92
000396,2.15,2.85,3.25,2.85,3.25,2.15,2.8833333333333333,0.5185449728701349,1.1,2.15,3.25,2.6166666666666667,0.32998316455372223,0.7000000000000002,2.15,2.85
000397,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0
000398,0.56,2.55,0.0,5.0,0.65,4.2,0.4033333333333333,0.28755675768252936,0.65,0.0,0.65,3.9166666666666665,1.0200762498732905,2.45,2.55,5.0
000399,3.82,2.73,4.12,3.85,3.82,3.15,3.92,0.14142135623730964,0.30000000000000027,3.82,4.12,3.2433333333333336,0.46197643037521113,1.12,2.73,3.85
000400,4.65,2.85,4.2,3.1,4.35,2.15,4.4,0.1870828693386972,0.4500000000000002,4.2,4.65,2.6999999999999997,0.402077936060494,0.9500000000000002,2.15,3.1
000401,4.25,3.85,4.25,2.35,4.25,3.15,4.25,0.0,0.0,4.25,4.25,3.1166666666666667,0.6128258770283412,1.5,2.35,3.85
000402,1.25,0.85,0.85,1.25,1.25,2.15,1.1166666666666667,0.18856180831641267,0.4,0.85,1.25,1.4166666666666667,0.5436502143433363,1.2999999999999998,0.85,2.15
000403,0.0,1.2,0.0,0.5,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.85,0.2857738033247041,0.7,0.5,1.2
000404,4.25,3.9,4.25,3.75,4.85,4.72,4.45,0.28284271247461884,0.5999999999999996,4.25,4.85,4.123333333333334,0.42632799058419263,0.9699999999999998,3.75,4.72
000405,4.85,3.75,4.25,2.85,4.85,2.15,4.6499999999999995,0.28284271247461884,0.5999999999999996,4.25,4.85,2.9166666666666665,0.6548960901462834,1.6,2.15,3.75
000406,0.56,1.23,0.56,0.4,0.85,1.23,0.6566666666666667,0.13670731102939915,0.2899999999999999,0.56,0.85,0.9533333333333333,0.39126575225655624,0.83,0.4,1.23
000407,2.85,2.1,2.85,1.65,3.85,2.75,3.1833333333333336,0.4714045207910317,1.0,2.85,3.85,2.1666666666666665,0.45154057280480225,1.1,1.65,2.75
000408,3.65,1.5,3.42,1.5,4.12,3.85,3.7300000000000004,0.2913188402192119,0.7000000000000002,3.42,4.12,2.283333333333333,1.1078006238589244,2.35,1.5,3.85
000409,3.82,1.5,3.2,1.5,4.25,1.5,3.7566666666666664,0.4309936838928797,1.0499999999999998,3.2,4.25,1.5,0.0,0.0,1.5,1.5
000410,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0
000411,4.85,3.72,4.85,3.72,4.85,3.72,4.85,0.0,0.0,4.85,4.85,3.72,0.0,0.0,3.72,3.72
000412,1.85,1.23,1.25,0.85,2.85,3.15,1.9833333333333334,0.6599663291074445,1.6,1.25,2.85,1.7433333333333334,1.0066887414798191,2.3,0.85,3.15
000413,3.82,1.47,4.44,0.1,4.44,0.1,4.233333333333333,0.29227080289043994,0.6200000000000006,3.82,4.44,0.5566666666666668,0.6458241934837133,1.3699999999999999,0.1,1.47
000415,4.85,3.2,4.65,3.85,4.65,4.2,4.716666666666667,0.094280904158206,0.1999999999999993,4.65,4.85,3.75,0.4143267631552018,1.0,3.2,4.2
000416,4.12,2.85,4.2,2.8,4.12,2.85,4.146666666666667,0.03771236166328257,0.08000000000000007,4.12,4.2,2.8333333333333335,0.023570226039551712,0.050000000000000266,2.8,2.85
000417,4.65,3.2,4.65,3.82,4.85,3.2,4.716666666666667,0.094280904158206,0.1999999999999993,4.65,4.85,3.4066666666666663,0.2922708028904395,0.6199999999999997,3.2,3.82
000418,4.44,2.55,4.35,4.12,2.78,3.85,3.856666666666666,0.7622044053635191,1.6600000000000006,2.78,4.44,3.5066666666666664,0.6853871574194804,1.5700000000000003,2.55,4.12
000419,0.56,0.1,0.56,0.1,1.25,2.15,0.79,0.3252691193458118,0.69,0.56,1.25,0.7833333333333333,0.966379267621615,2.05,0.1,2.15
000420,4.35,3.82,4.25,2.85,4.65,2.85,4.416666666666667,0.1699673171197597,0.40000000000000036,4.25,4.65,3.1733333333333333,0.45726238516730056,0.9699999999999998,2.85,3.82
000421,3.65,2.15,3.75,2.65,4.12,2.85,3.84,0.20215505600075082,0.4700000000000002,3.65,4.12,2.5500000000000003,0.29439202887759497,0.7000000000000002,2.15,2.85
000422,4.35,2.85,4.35,2.15,4.35,2.85,4.35,0.0,0.0,4.35,4.35,2.6166666666666667,0.32998316455372223,0.7000000000000002,2.15,2.85
000423,3.82,2.15,3.82,1.47,3.82,2.15,3.82,0.0,0.0,3.82,3.82,1.9233333333333331,0.3205550741379015,0.6799999999999999,1.47,2.15
000424,4.25,3.15,4.25,3.85,4.12,3.85,4.206666666666667,0.06128258770283406,0.1299999999999999,4.12,4.25,3.6166666666666667,0.32998316455372223,0.7000000000000002,3.15,3.85
000425,2.85,1.23,2.85,1.25,4.2,2.8,3.3000000000000003,0.6363961030678927,1.35,2.85,4.2,1.7599999999999998,0.7354363783949408,1.5699999999999998,1.23,2.8
000426,4.65,3.25,4.35,3.2,4.65,3.28,4.55,0.14142135623730984,0.3000000000000007,4.35,4.65,3.2433333333333336,0.032998316455372066,0.07999999999999963,3.2,3.28
000427,3.75,2.15,4.12,2.85,4.25,2.15,4.04,0.2118175315375634,0.5,3.75,4.25,2.3833333333333333,0.32998316455372223,0.7000000000000002,2.15,2.85
000428,3.25,2.1,3.25,2.15,2.85,1.65,3.1166666666666667,0.18856180831641264,0.3999999999999999,2.85,3.25,1.9666666666666668,0.2248456260538674,0.5,1.65,2.15
000429,4.15,2.85,3.42,2.15,3.45,2.15,3.6733333333333333,0.3372766750837592,0.7300000000000004,3.42,4.15,2.3833333333333333,0.32998316455372223,0.7000000000000002,2.15,2.85
000430,3.82,3.15,3.82,3.45,3.82,3.45,3.82,0.0,0.0,3.82,3.82,3.35,0.14142135623730964,0.30000000000000027,3.15,3.45
000431,4.25,3.85,3.82,2.47,4.25,3.85,4.1066666666666665,0.20270394394014368,0.43000000000000016,3.82,4.25,3.39,0.6505382386916237,1.38,2.47,3.85
000432,4.85,4.2,4.85,4.2,4.95,4.85,4.883333333333333,0.04714045207910342,0.10000000000000053,4.85,4.95,4.416666666666667,0.30641293851417034,0.6499999999999995,4.2,4.85
000433,4.65,1.5,4.25,1.5,4.12,1.5,4.34,0.22553639765383043,0.5300000000000002,4.12,4.65,1.5,0.0,0.0,1.5,1.5
000434,4.25,2.85,3.85,2.15,3.85,2.75,3.983333333333333,0.18856180831641264,0.3999999999999999,3.85,4.25,2.5833333333333335,0.30912061651652356,0.7000000000000002,2.15,2.85
000435,0.0,1.2,1.85,1.23,3.45,1.5,1.7666666666666668,1.409688696919367,3.45,0.0,3.45,1.3099999999999998,0.13490737563232044,0.30000000000000004,1.2,1.5
000436,1.25,4.15,1.25,1.8,1.25,0.6,1.25,0.0,0.0,1.25,1.25,2.183333333333333,1.4744113703064317,3.5500000000000003,0.6,4.15
000437,3.25,2.85,3.25,3.1,3.42,3.15,3.3066666666666666,0.08013876853447535,0.16999999999999993,3.25,3.42,3.033333333333333,0.13123346456686347,0.2999999999999998,2.85,3.15
000438,0.15,1.2,0.0,0.0,0.0,0.0,0.049999999999999996,0.07071067811865475,0.15,0.0,0.15,0.39999999999999997,0.565685424949238,1.2,0.0,1.2
000439,0.0,0.1,1.25,0.85,2.15,2.3,1.1333333333333333,0.8816020770292128,2.15,0.0,2.15,1.0833333333333333,0.9131751687868482,2.1999999999999997,0.1,2.3
000440,4.75,1.5,4.12,1.5,4.85,1.5,4.573333333333333,0.3231442746239242,0.7299999999999995,4.12,4.85,1.5,0.0,0.0,1.5,1.5
000441,1.62,3.45,2.85,2.15,2.85,2.15,2.44,0.5798275605729689,1.23,1.62,2.85,2.5833333333333335,0.6128258770283413,1.3000000000000003,2.15,3.45
000442,4.65,1.5,4.65,1.5,4.65,1.5,4.65,0.0,0.0,4.65,4.65,1.5,0.0,0.0,1.5,1.5
000443,2.85,1.23,2.15,1.23,1.85,1.23,2.283333333333333,0.41899350299921784,1.0,1.85,2.85,1.23,0.0,0.0,1.23,1.23
000444,3.85,1.5,4.65,2.8,3.82,1.47,4.1066666666666665,0.3843898484033569,0.8300000000000005,3.82,4.65,1.9233333333333331,0.6200179208879548,1.3299999999999998,1.47,2.8
000445,3.85,2.15,3.85,1.5,3.75,2.35,3.8166666666666664,0.04714045207910321,0.10000000000000009,3.75,3.85,2.0,0.362859017617954,0.8500000000000001,1.5,2.35
000446,4.65,2.85,4.65,2.85,4.85,3.2,4.716666666666667,0.094280904158206,0.1999999999999993,4.65,4.85,2.966666666666667,0.16499158227686112,0.3500000000000001,2.85,3.2
000447,2.15,3.2,2.85,1.5,3.42,2.85,2.8066666666666666,0.5193799722318484,1.27,2.15,3.42,2.516666666666667,0.7329544475765342,1.7000000000000002,1.5,3.2
000448,4.35,3.12,4.65,2.85,4.65,2.85,4.55,0.14142135623730984,0.3000000000000007,4.35,4.65,2.94,0.12727922061357858,0.27,2.85,3.12
000449,4.12,2.0,4.12,2.0,4.12,1.35,4.12,0.0,0.0,4.12,4.12,1.7833333333333332,0.30641293851417056,0.6499999999999999,1.35,2.0
000450,4.12,3.85,4.12,3.45,4.25,3.8,4.163333333333333,0.06128258770283406,0.1299999999999999,4.12,4.25,3.7000000000000006,0.17795130420052177,0.3999999999999999,3.45,3.85
000451,4.12,2.85,4.25,3.15,4.25,2.65,4.206666666666667,0.06128258770283406,0.1299999999999999,4.12,4.25,2.8833333333333333,0.20548046676563253,0.5,2.65,3.15
000452,4.85,4.92,4.89,4.95,4.85,4.92,4.863333333333332,0.018856180831641284,0.040000000000000036,4.85,4.89,4.930000000000001,0.014142135623731067,0.03000000000000025,4.92,4.95
000453,4.25,2.35,4.25,2.35,4.2,2.3,4.233333333333333,0.0235702260395515,0.04999999999999982,4.2,4.25,2.3333333333333335,0.02357022603955171,0.050000000000000266,2.3,2.35
000454,4.85,4.95,4.85,4.95,4.89,4.95,4.863333333333333,0.018856180831641284,0.040000000000000036,4.85,4.89,4.95,0.0,0.0,4.95,4.95
000455,4.65,3.45,4.85,4.95,4.85,4.92,4.783333333333333,0.094280904158206,0.1999999999999993,4.65,4.85,4.44,0.7001428425685718,1.5,3.45,4.95
000456,4.67,3.85,4.67,2.35,4.25,3.15,4.53,0.19798989873223327,0.41999999999999993,4.25,4.67,3.1166666666666667,0.6128258770283412,1.5,2.35,3.85
000457,4.2,2.8,4.35,3.85,4.35,2.15,4.3,0.0707106781186545,0.14999999999999947,4.2,4.35,2.9333333333333336,0.7003967129816899,1.7000000000000002,2.15,3.85
000458,4.65,3.2,4.65,2.85,4.65,3.85,4.65,0.0,0.0,4.65,4.65,3.3000000000000003,0.4143267631552018,1.0,2.85,3.85
000459,4.44,2.55,4.67,3.82,4.35,2.85,4.486666666666666,0.1347425528760516,0.3200000000000003,4.35,4.67,3.073333333333333,0.5419922098661156,1.27,2.55,3.82
000460,4.2,2.8,3.65,1.85,3.82,1.47,3.89,0.22992752481307394,0.5500000000000003,3.65,4.2,2.04,0.5593448548674302,1.3299999999999998,1.47,2.8
000461,3.82,2.45,3.85,2.75,4.25,3.15,3.973333333333333,0.1960158723731888,0.43000000000000016,3.82,4.25,2.783333333333333,0.28674417556808746,0.6999999999999997,2.45,3.15
000462,4.12,3.25,4.25,2.15,4.25,3.15,4.206666666666667,0.06128258770283406,0.1299999999999999,4.12,4.25,2.85,0.496655480858378,1.1,2.15,3.25
000463,3.82,2.15,4.25,3.85,4.25,3.85,4.1066666666666665,0.20270394394014368,0.43000000000000016,3.82,4.25,3.283333333333333,0.8013876853447539,1.7000000000000002,2.15,3.85
000464,4.25,2.15,4.12,1.85,4.2,1.8,4.19,0.05354126134736334,0.1299999999999999,4.12,4.25,1.9333333333333333,0.15456030825826164,0.34999999999999987,1.8,2.15
000465,3.85,2.75,2.85,2.4,3.65,3.82,3.4499999999999997,0.43204937989385733,1.0,2.85,3.85,2.99,0.604041941148681,1.42,2.4,3.82
000466,4.65,2.85,4.85,2.75,4.2,3.5,4.566666666666666,0.271825107171668,0.6499999999999995,4.2,4.85,3.033333333333333,0.332498955721,0.75,2.75,3.5
000467,4.25,3.85,3.2,2.8,3.82,2.15,3.7566666666666664,0.4309936838928796,1.0499999999999998,3.2,4.25,2.9333333333333336,0.7003967129816899,1.7000000000000002,2.15,3.85
000468,3.82,1.47,3.2,1.8,3.65,1.85,3.5566666666666666,0.26157641755751254,0.6199999999999997,3.2,3.82,1.7066666666666668,0.16858891488535727,0.3800000000000001,1.47,1.85
000469,3.25,2.15,2.85,1.42,3.15,1.45,3.0833333333333335,0.16996731711975943,0.3999999999999999,2.85,3.25,1.6733333333333331,0.337276675083759,0.73,1.42,2.15
000470,4.12,3.25,3.72,2.15,4.25,2.85,4.03,0.22553639765383024,0.5299999999999998,3.72,4.25,2.75,0.45460605656619524,1.1,2.15,3.25
000471,4.25,2.15,4.25,2.85,4.65,3.82,4.383333333333334,0.18856180831641284,0.40000000000000036,4.25,4.65,2.94,0.6847383928674269,1.67,2.15,3.82
000472,4.5,2.8,4.25,2.85,4.25,3.85,4.333333333333333,0.11785113019775792,0.25,4.25,4.5,3.1666666666666665,0.483620604284897,1.0500000000000003,2.8,3.85
000473,2.85,1.2,3.45,3.82,2.85,1.92,3.0500000000000003,0.28284271247461906,0.6000000000000001,2.85,3.45,2.313333333333333,1.1051797239463914,2.62,1.2,3.82
000474,4.65,2.35,4.65,2.35,4.65,2.35,4.65,0.0,0.0,4.65,4.65,2.35,0.0,0.0,2.35,2.35
000475,3.12,4.25,4.2,4.5,4.25,4.65,3.856666666666667,0.5213017893270226,1.13,3.12,4.25,4.466666666666667,0.16499158227686123,0.40000000000000036,4.25,4.65
000476,4.85,4.72,4.65,4.2,4.65,3.85,4.716666666666667,0.094280904158206,0.1999999999999993,4.65,4.85,4.256666666666667,0.3574290916469383,0.8699999999999997,3.85,4.72
000477,4.25,3.85,4.25,3.15,4.25,3.85,4.25,0.0,0.0,4.25,4.25,3.6166666666666667,0.32998316455372223,0.7000000000000002,3.15,3.85
000478,3.42,3.15,3.85,4.15,3.82,3.45,3.6966666666666668,0.1960158723731888,0.43000000000000016,3.42,3.85,3.5833333333333335,0.418993502999218,1.0000000000000004,3.15,4.15
